time	commentID	userID	pullRequestID	commitID
2011-06-15 19:14:51	45458	170219	59351	319615
2011-06-15 19:16:04	45459	46880	59351	319615
2011-06-15 19:19:05	45460	170219	59351	319615
2011-06-15 19:25:31	45461	170219	59351	319615
2011-06-16 00:15:43	45661	92299	22602	165513
2011-06-16 00:21:21	45665	92299	22602	165513
2011-06-16 00:31:02	45678	112604	34354	215032
2011-06-16 00:38:36	45682	12779	9963	86661
2011-06-16 00:46:12	45691	112803	34354	215032
2011-06-16 04:57:11	45865	11107	22632	165567
2011-06-16 05:53:39	45905	80352	60971	326113
2011-06-16 12:32:23	46140	12999	9963	86661
2011-06-16 19:53:18	46280	38653	34331	214991
2011-06-16 19:57:14	46281	97313	34331	214991
2011-06-16 22:25:42	46312	38653	34331	214995
2011-06-16 22:38:51	46320	113128	34331	214995
2011-06-16 22:45:07	46325	97313	34331	214995
2011-06-16 22:51:25	46330	113128	34331	214995
2011-06-16 22:58:40	46339	43216	22632	165567
2011-06-16 23:04:45	46349	97313	34331	214995
2011-06-16 23:15:15	46365	113128	34331	214995
2011-06-16 23:20:43	46372	97313	34331	214995
2011-06-17 01:36:06	46450	96175	34320	214924
2011-06-17 14:57:35	46967	20038	59735	321935
2011-06-17 20:34:04	47059	112604	34313	214893
2011-06-17 20:40:48	47067	97313	34313	214893
2011-06-17 20:52:39	47074	112604	34313	214893
2011-06-17 21:20:45	47086	43434	59321	320956
2011-06-17 21:33:31	47102	171088	59321	320956
2011-06-17 21:35:13	47103	43434	59321	320956
2011-06-17 22:07:31	47116	171088	59321	320956
2011-06-19 19:54:32	47791	38653	34288	214847
2011-06-19 19:55:54	47792	141772	46262	265687
2011-06-19 20:04:16	47793	142530	46262	265687
2011-06-20 02:36:42	47824	29104	34288	214847
2011-06-20 08:29:44	47875	55966	60126	323359
2011-06-20 09:02:25	47900	27569	60126	323359
2011-06-20 09:12:35	47902	55966	60126	323359
2011-06-20 09:18:27	47903	30535	60126	323359
2011-06-20 10:02:14	47905	55966	60126	323359
2011-06-20 17:21:24	47977	112604	34286	214839
2011-06-20 17:23:39	47978	11800	34286	214839
2011-06-20 17:24:41	47980	11800	34286	214839
2011-06-20 19:36:51	48062	43434	59250	320851
2011-06-20 19:55:17	48071	97313	34283	214828
2011-06-20 20:32:07	48085	112780	34283	214828
2011-06-20 20:34:02	48086	97313	34283	214828
2011-06-20 21:33:51	48096	18237	22649	165627
2011-06-20 23:05:29	48139	97313	34261	214785
2011-06-20 23:10:38	48146	18237	22649	165627
2011-06-20 23:10:44	48147	114151	34261	214785
2011-06-20 23:12:19	48149	18237	22649	165627
2011-06-20 23:18:10	48161	18237	22649	165627
2011-06-20 23:21:32	48164	18237	22649	165627
2011-06-20 23:22:06	48165	18237	22649	165627
2011-06-21 17:22:34	48811	97313	34233	208747
2011-06-21 18:47:35	48868	112604	34229	214730
2011-06-21 18:49:58	48870	11800	34229	214730
2011-06-21 19:18:56	48889	113175	34229	214729
2011-06-21 19:24:56	48900	11800	34229	214729
2011-06-21 19:34:38	48904	97313	34229	214729
2011-06-21 19:37:02	48905	97313	34233	208750
2011-06-21 19:37:24	48906	97313	34233	208750
2011-06-21 19:54:01	48912	11800	34229	214729
2011-06-21 22:18:37	49011	76382	20659	158204
2011-06-21 22:27:40	49017	81214	20659	158204
2011-06-21 23:00:40	49045	97313	79063	394120
2011-06-21 23:18:57	49054	11800	79063	394120
2011-06-21 23:29:37	49065	97313	79063	394120
2011-06-21 23:52:04	49078	11800	79063	394120
2011-06-22 03:36:21	49295	112604	34229	214729
2011-06-22 10:54:43	49604	20038	59126	319733
2011-06-23 04:31:51	50306	80352	64683	340138
2011-06-23 06:00:54	50372	97313	34308	214883
2011-06-23 06:03:45	50374	196681	64683	340138
2011-06-23 15:13:27	50605	46880	59088	320446
2011-06-23 15:31:48	50610	76264	59088	320446
2011-06-23 18:02:19	50630	38653	34172	214615
2011-06-23 18:04:27	50631	11800	34172	214615
2011-06-23 19:42:38	50702	52202	14521	105837
2011-06-23 19:53:16	50706	43434	59088	320446
2011-06-23 21:44:25	50734	12779	9880	86493
2011-06-23 21:44:50	50735	12779	9880	86493
2011-06-23 21:45:39	50736	12779	9880	86493
2011-06-23 21:48:03	50740	12779	9880	86493
2011-06-23 21:48:13	50742	12779	9880	86493
2011-06-23 22:00:40	50751	12879	9880	86493
2011-06-23 22:02:00	50752	12879	9880	86493
2011-06-23 22:05:42	50753	12879	9880	86493
2011-06-23 22:07:15	50754	12879	9880	86493
2011-06-23 22:38:49	50761	12779	9880	86493
2011-06-23 22:39:19	50762	12779	9880	86493
2011-06-23 22:47:52	50767	12879	9880	86493
2011-06-23 22:58:07	50771	12779	9880	86493
2011-06-24 00:34:47	50823	97313	34162	214549
2011-06-24 01:35:49	50899	12879	9880	86493
2011-06-24 03:52:15	51028	68491	17074	136054
2011-06-24 14:07:09	51389	42830	14518	105827
2011-06-24 14:54:22	51419	43157	14518	105827
2011-06-24 15:03:29	51432	42830	14518	105827
2011-06-24 15:09:46	51441	43157	14518	105827
2011-06-24 17:33:17	51507	97313	34144	214552
2011-06-27 05:08:11	52266	43434	51663	293149
2011-06-27 05:12:16	52268	43434	51663	293149
2011-06-27 05:27:27	52271	43434	51663	293149
2011-06-27 18:20:41	52415	42830	14516	105821
2011-06-27 19:56:49	52437	141772	46233	266075
2011-06-27 19:57:43	52438	141772	46233	266075
2011-06-27 19:57:59	52439	141772	46233	266075
2011-06-27 19:58:12	52440	141772	46233	266075
2011-06-27 19:59:33	52442	141772	46233	266075
2011-06-27 20:00:17	52444	141772	46233	266075
2011-06-27 20:00:40	52445	141772	46233	266075
2011-06-27 20:23:07	52446	122778	46233	266075
2011-06-27 20:25:02	52447	122778	46233	266075
2011-06-27 20:25:45	52448	141772	46233	266075
2011-06-27 20:25:53	52449	122778	46233	266075
2011-06-27 20:26:17	52451	122778	46233	266075
2011-06-27 20:26:34	52452	122778	46233	266075
2011-06-27 20:26:53	52453	122778	46233	266075
2011-06-27 20:27:55	52455	141772	46233	266075
2011-06-27 20:38:22	52459	122778	46233	266075
2011-06-27 20:43:30	52461	141772	46233	266041
2011-06-27 21:01:04	52473	31182	14516	105821
2011-06-28 13:36:24	53197	160737	43867	257314
2011-06-28 21:53:20	53464	16599	20644	158175
2011-06-28 23:04:15	53531	165452	43867	257314
2011-06-29 02:56:44	53752	14609	3108	25593
2011-06-29 05:35:40	53994	96733	34056	214367
2011-06-29 05:44:09	54000	113579	34056	214367
2011-06-29 05:46:36	54004	96175	34056	214367
2011-06-29 05:50:08	54011	11800	34056	214367
2011-06-29 05:50:08	54010	96175	34056	214367
2011-06-29 05:56:33	54021	113579	34056	214367
2011-06-29 06:00:26	54025	96175	34056	214367
2011-06-29 06:01:50	54026	11800	34056	214367
2011-06-29 06:56:20	54068	136342	37369	226995
2011-06-29 06:57:19	54069	136342	37369	226995
2011-06-29 07:01:01	54071	37474	37369	226995
2011-06-29 07:04:26	54074	37474	37369	226995
2011-06-29 07:08:17	54076	136342	37369	226997
2011-06-29 07:12:09	54078	136342	37369	226997
2011-06-29 07:18:28	54079	37474	37369	226999
2011-06-29 07:20:07	54080	37474	37369	226999
2011-06-29 14:47:48	54238	97313	34056	214367
2011-06-29 14:51:58	54239	97313	34056	214367
2011-06-29 17:25:58	54286	11800	34056	214367
2011-06-29 17:28:03	54287	11800	34056	214367
2011-06-29 17:34:21	54294	97313	34056	214367
2011-06-29 17:35:35	54295	97313	34056	214367
2011-06-29 17:41:46	54300	11800	34056	214367
2011-06-29 17:43:38	54301	11800	34056	214367
2011-06-29 17:52:09	54303	113175	34056	214367
2011-06-29 18:04:39	54307	11800	34056	214367
2011-06-29 18:05:49	54308	97313	34056	214367
2011-06-30 00:42:06	54504	76405	20636	158170
2011-06-30 00:49:43	54508	16599	20636	158170
2011-06-30 15:28:30	55143	97313	34033	214162
2011-06-30 15:34:03	55144	112780	34033	214162
2011-06-30 15:45:26	55149	97313	34033	214162
2011-06-30 19:02:37	55235	11800	34020	214121
2011-07-01 02:10:49	55592	112604	79049	394106
2011-07-01 14:35:16	56051	38653	79049	394106
2011-07-01 17:01:53	56083	112803	34020	214121
2011-07-02 21:16:36	56731	12779	9794	86293
2011-07-02 21:20:16	56732	12779	9794	86293
2011-07-02 22:02:15	56739	12879	9794	86293
2011-07-03 02:49:50	56766	97313	33995	214069
2011-07-04 18:01:10	57174	46880	58898	319889
2011-07-04 18:07:08	57180	171088	58898	319889
2011-07-04 18:24:42	57199	46880	58898	319889
2011-07-04 21:00:53	57238	97313	33976	214014
2011-07-04 22:29:54	57305	112604	79049	394105
2011-07-04 23:56:24	57345	38653	79049	394105
2011-07-05 05:03:34	57517	97313	33966	213993
2011-07-05 05:08:43	57519	11800	33966	213993
2011-07-05 07:00:57	57544	2638	58898	319889
2011-07-06 00:07:04	57904	12779	9782	86170
2011-07-06 00:20:51	57909	12775	9782	86170
2011-07-06 00:31:42	57915	12775	9782	86170
2011-07-06 00:48:03	57925	12779	9782	86170
2011-07-06 01:57:21	58017	18237	22649	165627
2011-07-06 13:37:28	58416	27603	65648	344175
2011-07-07 00:00:41	58861	11800	33918	213895
2011-07-07 00:03:26	58871	97313	33918	213895
2011-07-07 00:06:34	58872	11800	33918	213895
2011-07-07 05:49:41	59273	92299	22602	165489
2011-07-07 06:20:16	59296	16786	22602	165489
2011-07-07 12:46:02	59506	11107	22579	165428
2011-07-07 13:06:19	59508	11107	22649	165627
2011-07-07 13:07:15	59509	11107	22649	165627
2011-07-07 21:29:27	59712	38653	33856	213397
2011-07-07 21:34:04	59714	38653	33853	213576
2011-07-07 22:21:20	59756	18237	22649	165627
2011-07-08 02:08:30	60043	23445	37345	225739
2011-07-08 03:33:38	60156	12779	9759	86091
2011-07-08 03:50:17	60166	12796	9759	86091
2011-07-08 04:12:31	60186	29378	43606	256886
2011-07-08 22:10:41	60733	169661	59104	320473
2011-07-09 01:39:36	60975	12796	9759	86091
2011-07-09 04:08:12	61084	92299	22503	165141
2011-07-09 04:16:11	61097	16786	22503	165141
2011-07-09 11:37:21	61329	45383	39108	234906
2011-07-10 01:43:48	61451	97313	33813	213337
2011-07-10 21:36:48	61541	20042	42325	246629
2011-07-10 22:51:16	61544	115172	42324	246620
2011-07-11 02:31:20	61577	12779	77708	390893
2011-07-11 02:50:33	61578	132055	42324	246620
2011-07-11 10:50:03	61632	80352	59302	320915
2011-07-11 15:53:39	61667	97313	33793	213287
2011-07-11 16:43:50	61689	2729	42325	246629
2011-07-11 16:51:13	61692	113944	42325	246629
2011-07-11 19:58:05	61776	38653	33757	213187
2011-07-11 20:07:52	61780	97313	33757	213187
2011-07-11 23:08:50	61869	132021	42325	246629
2011-07-13 01:17:22	63132	32562	33724	213084
2011-07-13 01:24:47	63136	132142	42324	246620
2011-07-13 01:25:15	63138	113087	33724	213084
2011-07-13 21:27:49	63935	113579	33691	212983
2011-07-13 21:30:52	63937	105204	33691	212983
2011-07-13 21:43:53	63947	113579	33691	212983
2011-07-13 21:46:26	63955	105204	33691	212983
2011-07-13 21:57:43	63968	113579	33691	212983
2011-07-13 22:39:12	64018	32562	33691	212983
2011-07-14 09:25:32	64749	1196	2859	23453
2011-07-14 14:28:02	64826	112604	33674	212879
2011-07-14 20:37:08	64977	43434	58729	319072
2011-07-14 20:53:00	64983	124155	58729	319072
2011-07-14 20:54:48	64985	43434	58729	319072
2011-07-15 15:34:32	65885	163270	44456	259566
2011-07-15 15:52:28	65895	28411	44456	259566
2011-07-15 16:10:30	65898	28411	44456	259566
2011-07-15 19:42:34	65968	136322	37330	226934
2011-07-15 22:06:59	66037	136658	37330	226934
2011-07-16 14:10:25	66707	162050	58694	319025
2011-07-18 02:29:30	67030	11258	8104	74238
2011-07-18 02:32:32	67031	11258	8104	74238
2011-07-18 02:33:49	67032	11258	8104	74238
2011-07-18 02:38:26	67033	11258	8104	74238
2011-07-18 02:41:17	67034	32642	8104	74238
2011-07-18 02:43:22	67035	32642	8104	74238
2011-07-18 02:46:37	67036	32642	8104	74238
2011-07-18 02:46:57	67037	11258	8104	74238
2011-07-18 02:49:41	67039	32642	8104	74238
2011-07-18 02:59:18	67042	11258	8104	74238
2011-07-18 04:23:38	67047	32642	8104	74238
2011-07-18 04:40:25	67048	32642	8104	74238
2011-07-18 05:17:11	67054	32674	8104	74238
2011-07-18 05:21:43	67056	32642	8104	74238
2011-07-18 08:10:16	67076	11258	8104	74238
2011-07-18 08:22:28	67079	11258	8104	74238
2011-07-18 09:27:59	67090	31607	79660	318545
2011-07-18 09:45:33	67091	80352	79660	318545
2011-07-18 09:47:13	67092	31607	79660	318545
2011-07-18 09:48:04	67094	31607	79660	318545
2011-07-18 10:09:40	67098	80352	79660	318545
2011-07-18 10:27:43	67102	32642	8104	74238
2011-07-18 16:12:08	67174	97313	33610	212664
2011-07-18 20:43:15	67301	112604	33610	212664
2011-07-19 07:07:04	68009	112780	33600	212613
2011-07-19 23:45:04	68717	16304	33579	212520
2011-07-19 23:46:40	68719	29104	33579	212520
2011-07-20 04:50:30	69065	92299	22480	165092
2011-07-20 04:52:18	69066	92299	22480	165092
2011-07-20 04:57:49	69069	16786	22480	165092
2011-07-20 04:59:36	69071	92299	22480	165092
2011-07-20 20:45:59	69581	38653	33573	212490
2011-07-20 20:46:48	69582	97313	33573	212490
2011-07-20 20:47:34	69585	97313	33573	212490
2011-07-20 20:49:21	69588	112665	33573	212490
2011-07-20 20:51:44	69591	112604	33573	212490
2011-07-20 21:02:41	69610	97313	33573	212490
2011-07-20 23:09:56	69757	38653	33568	212481
2011-07-20 23:10:40	69761	38653	33568	212481
2011-07-20 23:18:06	69775	112665	33600	212613
2011-07-20 23:27:43	69789	112780	33600	212613
2011-07-21 00:37:17	69917	112665	33600	212613
2011-07-21 06:18:22	70385	112780	33600	212613
2011-07-21 15:43:58	70641	46880	58588	318835
2011-07-21 22:33:04	70946	112665	33600	212613
2011-07-21 22:36:43	70950	112780	33543	212396
2011-07-22 05:10:07	71526	112780	33600	212613
2011-07-22 21:32:03	72040	97313	33538	212362
2011-07-23 08:24:31	72695	136322	37288	226803
2011-07-23 17:41:51	72747	17402	58552	318766
2011-07-23 18:01:08	72749	82054	58552	318766
2011-07-23 18:05:27	72750	170268	58552	318766
2011-07-23 18:24:51	72751	170268	58552	318766
2011-07-23 22:13:25	72776	80352	58548	318762
2011-07-23 22:14:19	72777	80352	58548	318762
2011-07-23 22:14:34	72778	80352	58548	318762
2011-07-24 03:34:13	72797	171088	58522	318701
2011-07-24 12:59:04	72826	28080	58440	318303
2011-07-24 19:45:46	72840	42830	14503	105764
2011-07-24 19:50:11	72841	42830	14503	105764
2011-07-25 02:20:31	72890	97313	33512	208764
2011-07-25 02:21:04	72891	97313	33512	208764
2011-07-25 02:21:22	72892	97313	33512	208764
2011-07-25 03:47:23	72903	59543	58440	318303
2011-07-25 05:21:07	72931	21320	59006	320283
2011-07-25 05:21:59	72932	21320	59006	320283
2011-07-25 06:17:21	72942	115172	42302	246563
2011-07-25 08:08:34	72948	43434	51624	280950
2011-07-25 12:15:03	72954	76310	42065	246010
2011-07-25 15:33:35	73009	112604	79027	208768
2011-07-25 23:10:47	73280	132055	42302	246563
2011-07-26 03:16:50	73588	97313	33465	212088
2011-07-26 15:06:07	74000	46880	58362	318185
2011-07-26 16:13:31	74039	170505	58362	318185
2011-07-27 06:26:11	74719	31607	58351	317878
2011-07-27 06:32:45	74724	27620	58351	317878
2011-07-27 06:35:51	74728	31607	58351	317878
2011-07-27 06:36:35	74731	27620	58351	317878
2011-07-27 06:43:26	74739	31607	58351	317878
2011-07-27 17:18:35	75056	97313	33418	211843
2011-07-27 17:27:28	75060	34172	33418	211843
2011-07-27 18:51:11	75113	97313	33418	211840
2011-07-27 19:05:17	75119	34172	33418	211840
2011-07-27 20:22:17	75161	112604	33415	211476
2011-07-27 23:59:08	75380	175507	69779	363042
2011-07-28 04:40:53	75712	171132	79688	395799
2011-07-28 13:46:46	76184	74383	59006	320283
2011-07-28 17:44:44	76300	12681	77718	390909
2011-07-28 17:48:37	76305	12681	77718	390909
2011-07-28 18:07:33	76327	12879	77718	390909
2011-07-28 18:07:34	76329	13020	77718	390909
2011-07-28 18:41:26	76343	12879	77718	390909
2011-07-28 19:36:24	76374	12681	77718	390909
2011-07-28 22:07:29	76471	12687	77718	390909
2011-07-28 22:53:47	76508	97313	33351	211510
2011-07-28 22:54:12	76509	97313	33351	211510
2011-07-28 22:55:37	76511	97313	33351	211510
2011-07-28 23:48:40	76588	13020	77718	390909
2011-07-28 23:54:48	76600	141772	46218	265779
2011-07-28 23:54:59	76601	141772	46218	265779
2011-07-29 00:11:31	76616	146398	46218	265779
2011-07-29 02:46:52	76805	12779	77722	390916
2011-07-29 02:48:53	76807	12779	77722	390916
2011-07-29 02:52:03	76813	12779	77722	390916
2011-07-29 05:59:46	77062	155259	42062	245994
2011-07-29 13:12:53	77327	76310	42062	245994
2011-07-29 13:13:38	77328	76310	42062	245994
2011-07-29 16:23:55	77432	146758	46218	265780
2011-07-29 23:00:43	77803	97313	33415	211476
2011-07-29 23:42:00	77846	11107	22517	165179
2011-07-29 23:49:11	77855	19286	22517	165179
2011-07-29 23:49:57	77858	11107	22517	165179
2011-07-29 23:56:04	77859	19286	22517	165179
2011-07-30 00:45:05	77892	11105	22517	165179
2011-07-30 00:50:12	77896	19286	22517	165179
2011-07-30 00:55:12	77897	19286	22517	165180
2011-07-30 02:16:30	77953	11105	22517	165181
2011-07-30 02:17:24	77955	11105	22517	165181
2011-07-30 02:18:54	77956	19286	22517	165181
2011-07-30 02:19:02	77957	19286	22517	165181
2011-07-30 06:00:48	78154	76310	42062	245994
2011-07-30 06:57:08	78191	11107	22517	165168
2011-07-30 22:55:22	78328	11107	22512	165163
2011-07-30 22:58:05	78329	19286	22512	165163
2011-07-30 22:58:28	78330	19286	22512	165163
2011-07-30 23:02:11	78332	11107	22512	165163
2011-07-30 23:05:50	78333	19286	22512	165163
2011-08-01 06:52:25	78553	92299	22472	165068
2011-08-02 17:48:57	79532	112665	33311	211315
2011-08-02 17:54:21	79535	97313	33311	211315
2011-08-02 17:55:37	79536	97313	33311	211315
2011-08-02 17:55:53	79537	97313	33311	211315
2011-08-02 17:57:19	79539	38653	33311	211315
2011-08-02 18:00:55	79540	12779	76935	388867
2011-08-02 18:17:38	79550	113854	33311	211315
2011-08-02 18:17:50	79551	113854	33311	211315
2011-08-02 18:46:52	79566	113854	33311	211315
2011-08-02 18:49:23	79568	97313	33311	211317
2011-08-02 21:55:26	79716	141912	46215	265796
2011-08-02 21:55:45	79718	141912	46215	265796
2011-08-02 21:56:23	79719	141772	46215	265796
2011-08-02 21:57:10	79721	141912	46215	265796
2011-08-02 21:57:29	79722	141912	46215	265796
2011-08-02 21:58:52	79725	141912	46215	265796
2011-08-02 22:00:20	79728	141912	46215	265796
2011-08-02 22:00:56	79729	141912	46215	265796
2011-08-02 22:13:48	79742	115497	33512	208769
2011-08-02 22:14:38	79744	115497	33512	208769
2011-08-02 22:33:47	79780	97313	33512	208769
2011-08-02 22:35:47	79784	115497	33512	208769
2011-08-03 06:53:16	80452	12743	76935	388867
2011-08-03 14:50:14	80929	141912	46213	265811
2011-08-03 15:13:04	80943	141912	46213	265811
2011-08-03 15:19:04	80947	141912	46213	265811
2011-08-03 20:16:05	81154	97313	33294	211247
2011-08-03 20:16:25	81155	97313	33294	211247
2011-08-03 20:55:32	81194	113283	33294	211247
2011-08-03 20:56:41	81195	113283	33294	211247
2011-08-03 22:04:56	81258	113320	33294	211247
2011-08-03 22:07:20	81261	97313	33294	211247
2011-08-04 05:20:28	81953	141772	46201	265870
2011-08-04 05:20:41	81954	141772	46201	265870
2011-08-04 05:21:05	81955	141772	46201	265870
2011-08-04 05:21:38	81956	141772	46201	265870
2011-08-04 06:12:59	82017	76310	42062	245996
2011-08-04 10:23:32	82240	955	42062	245996
2011-08-04 10:51:58	82249	11886	22505	165129
2011-08-04 10:53:46	82251	11886	22505	165129
2011-08-04 10:56:49	82252	11886	22505	165129
2011-08-04 10:57:04	82253	55161	22505	165129
2011-08-04 10:58:15	82254	55161	22505	165129
2011-08-04 10:59:29	82255	55161	22505	165129
2011-08-04 11:04:46	82256	11886	22505	165129
2011-08-04 11:10:17	82258	55161	22505	165129
2011-08-04 11:10:28	82259	11886	22505	165129
2011-08-04 11:12:20	82261	11886	22505	165129
2011-08-04 11:14:22	82263	55161	22505	165129
2011-08-04 11:29:02	82267	11886	22505	165129
2011-08-04 13:45:59	82336	11103	22505	165129
2011-08-04 15:55:25	82384	141912	46201	265870
2011-08-04 16:20:34	82401	142641	46201	265870
2011-08-04 20:50:57	82588	141912	46195	265896
2011-08-04 21:19:54	82631	97313	33280	211229
2011-08-04 21:20:22	82632	97313	33280	211229
2011-08-05 00:09:28	82808	11886	22505	165129
2011-08-05 00:23:37	82821	55161	22505	165129
2011-08-05 00:28:09	82828	11886	22505	165129
2011-08-05 00:38:35	82841	55161	22505	165129
2011-08-05 00:40:06	82842	38653	33277	211211
2011-08-05 00:42:30	82847	38653	33277	211211
2011-08-05 01:04:17	82874	143571	33277	211211
2011-08-05 14:07:19	83667	141912	46188	265996
2011-08-05 14:40:03	83679	96175	33277	211214
2011-08-05 14:40:35	83680	96175	33280	211229
2011-08-05 14:41:08	83681	96175	33280	211232
2011-08-05 14:41:38	83682	96175	33280	211229
2011-08-05 14:42:32	83683	96175	33280	211232
2011-08-05 15:43:57	83695	97313	33280	211232
2011-08-05 15:45:35	83696	97313	33280	211232
2011-08-05 15:47:50	83698	174528	46188	265996
2011-08-05 15:47:52	83699	97313	33280	211232
2011-08-05 16:23:06	83714	142641	46188	265996
2011-08-05 16:24:43	83715	142641	46188	265996
2011-08-05 16:26:42	83717	142641	46188	265996
2011-08-05 16:27:37	83718	142641	46188	265996
2011-08-05 16:28:52	83719	142641	46188	265996
2011-08-05 16:33:54	83721	141772	46188	265996
2011-08-05 16:34:10	83722	141772	46188	265996
2011-08-05 16:34:46	83723	141772	46188	265996
2011-08-05 16:35:05	83724	141772	46188	265996
2011-08-05 16:35:53	83725	141772	46188	265996
2011-08-05 16:36:33	83726	141772	46188	265996
2011-08-05 16:37:03	83729	141772	46188	265996
2011-08-05 16:37:58	83730	141772	46188	265996
2011-08-05 16:38:12	83732	141772	46188	265996
2011-08-05 16:38:35	83733	141772	46188	265996
2011-08-05 16:38:50	83734	142641	46188	265996
2011-08-05 16:39:01	83735	141772	46188	265996
2011-08-05 16:39:58	83737	141772	46188	265996
2011-08-05 16:40:43	83738	141772	46188	265996
2011-08-05 16:44:05	83739	45246	33280	211232
2011-08-05 16:45:16	83741	174528	46188	265996
2011-08-05 16:49:26	83742	141772	46188	265996
2011-08-05 16:56:24	83747	97313	33280	211232
2011-08-05 17:34:26	83754	141912	46357	266501
2011-08-05 17:44:04	83760	141912	46357	266501
2011-08-05 20:14:56	83818	97313	33280	211237
2011-08-08 01:40:39	85067	19575	58940	319967
2011-08-09 15:19:19	86373	115497	33261	211124
2011-08-09 15:20:50	86376	115497	33261	211124
2011-08-09 15:24:04	86378	2760	33261	211124
2011-08-09 15:28:43	86380	2760	33261	211124
2011-08-09 15:37:23	86388	97313	33261	211124
2011-08-10 00:17:24	86651	97313	33261	211117
2011-08-10 00:20:48	86652	2760	33261	211117
2011-08-10 00:38:08	86670	97313	33261	211117
2011-08-10 00:48:15	86683	2760	33261	211117
2011-08-10 13:52:54	87345	112665	33248	211066
2011-08-10 13:54:30	87346	112665	33248	211066
2011-08-10 13:55:05	87347	112665	33248	211066
2011-08-10 14:00:17	87349	98115	33248	211066
2011-08-10 14:04:41	87350	112665	33248	211066
2011-08-10 14:09:45	87355	98115	33248	211066
2011-08-10 14:24:50	87360	112665	33248	211066
2011-08-10 14:38:15	87365	98115	33248	211066
2011-08-10 14:53:46	87383	11800	33248	211061
2011-08-10 14:55:38	87388	98115	33248	211061
2011-08-10 14:56:09	87390	98115	33248	211061
2011-08-10 15:26:31	87422	12687	9536	85331
2011-08-10 15:27:09	87423	12687	9536	85331
2011-08-10 16:51:43	87467	12879	9536	85331
2011-08-10 16:55:22	87471	12879	9536	85331
2011-08-11 03:24:52	88407	155259	42055	245965
2011-08-11 03:26:45	88414	155259	42055	245965
2011-08-11 07:02:06	88742	155259	42055	245963
2011-08-11 07:04:04	88748	155259	42055	245963
2011-08-12 11:12:01	90160	12687	9536	85331
2011-08-12 11:27:19	90163	32776	17995	138900
2011-08-12 11:32:34	90168	12687	9536	85330
2011-08-12 11:38:03	90169	12687	9536	85330
2011-08-12 20:34:16	90395	44390	17995	138900
2011-08-14 03:20:14	91258	78066	20240	157445
2011-08-14 03:20:24	91259	78066	20240	157445
2011-08-14 03:34:17	91265	2185	22499	165135
2011-08-14 10:53:47	91338	11886	22465	165052
2011-08-14 17:57:57	91447	12681	9536	85330
2011-08-14 17:59:34	91448	12681	9536	85330
2011-08-14 18:00:46	91449	12681	9536	85330
2011-08-14 19:19:42	91479	12681	9536	85330
2011-08-15 01:50:50	91578	78066	20230	151997
2011-08-15 01:59:03	91579	81447	20230	151997
2011-08-15 02:13:11	91580	78066	20230	151997
2011-08-15 02:18:29	91582	30535	69261	360737
2011-08-15 02:19:17	91583	81447	20230	151997
2011-08-15 07:58:44	91671	53535	69261	360737
2011-08-15 19:08:10	91822	11106	22459	165033
2011-08-15 20:40:09	91844	170358	58135	317338
2011-08-16 00:18:10	92153	16599	20551	157997
2011-08-16 00:18:28	92156	16599	20551	157997
2011-08-16 00:19:04	92157	16599	20551	157997
2011-08-16 00:29:49	92179	170868	58135	317338
2011-08-16 00:40:26	92201	16599	20539	157972
2011-08-16 00:40:40	92202	16599	20539	157972
2011-08-16 00:43:56	92205	76395	20539	157972
2011-08-16 01:01:32	92220	13049	77722	390916
2011-08-16 02:12:13	92357	97313	33212	210866
2011-08-16 02:13:55	92360	97313	33212	210866
2011-08-16 02:14:11	92361	97313	33212	210866
2011-08-16 02:14:21	92362	97313	33212	210866
2011-08-16 02:14:43	92363	97313	33212	210866
2011-08-16 02:15:13	92368	97313	33212	210866
2011-08-16 02:15:43	92370	97313	33212	210866
2011-08-16 02:16:44	92375	97313	33212	210866
2011-08-16 02:46:38	92443	9301	22459	165033
2011-08-16 03:10:13	92487	113336	33212	210866
2011-08-16 04:42:44	92692	77354	20551	157997
2011-08-16 04:57:38	92719	11106	22459	165033
2011-08-16 08:40:15	92973	14262	2726	22591
2011-08-16 17:25:19	93121	112665	33212	210867
2011-08-16 17:36:02	93125	113336	33212	210867
2011-08-16 17:57:48	93140	112665	33212	210867
2011-08-16 17:59:16	93143	97313	33185	210701
2011-08-16 18:02:19	93145	113336	33185	210701
2011-08-16 18:04:45	93146	113175	33185	210701
2011-08-16 18:05:33	93147	113175	33185	210701
2011-08-16 18:06:31	93148	113175	33185	210701
2011-08-16 18:20:26	93151	113336	33185	210701
2011-08-16 19:24:58	93209	97313	33184	210676
2011-08-17 03:42:54	93896	25715	32280	206920
2011-08-17 05:40:04	94036	176957	69232	360582
2011-08-17 06:12:51	94087	21320	58771	319119
2011-08-17 06:50:43	94142	16599	20533	147765
2011-08-17 08:22:27	94224	16599	20860	158648
2011-08-17 08:23:33	94225	16599	20860	158648
2011-08-17 08:23:46	94226	16599	20860	158648
2011-08-17 09:24:54	94268	29659	69232	360582
2011-08-17 09:59:11	94287	16599	20537	157970
2011-08-17 16:48:01	94412	141912	46108	265585
2011-08-17 18:06:10	94484	17402	58035	317196
2011-08-17 18:06:58	94486	17402	58035	317196
2011-08-17 18:13:07	94492	17741	58035	317196
2011-08-17 19:24:26	94538	17741	58035	317196
2011-08-17 21:54:28	94644	16599	20530	147763
2011-08-17 21:54:39	94647	16599	20530	147763
