time	issueID	userID
2011-08-17 09:24:16	148002	12765
2011-08-17 10:55:06	42397	60939
2011-08-17 11:03:37	115409	178811
2011-08-17 11:26:26	78079	76310
2011-08-17 12:19:05	97256	5301
2011-08-17 12:41:37	115358	178811
2011-08-17 12:42:26	71404	5301
2011-08-17 13:42:26	114416	29659
2011-08-17 14:48:29	14059	13112
2011-08-17 15:09:29	13382	25525
2011-08-17 15:10:32	13316	25525
2011-08-17 16:14:02	145501	28187
2011-08-17 16:29:58	71394	5301
2011-08-17 16:30:19	145511	33595
2011-08-17 16:58:48	78730	150981
2011-08-17 17:37:50	95682	175103
2011-08-17 17:41:10	4097	1947
2011-08-17 18:22:04	24882	42830
2011-08-17 18:40:46	15385	30288
2011-08-17 18:42:30	47374	81176
2011-08-17 19:31:26	114695	40586
2011-08-17 19:44:46	102759	60105
2011-08-17 20:16:30	100792	170043
2011-08-17 20:17:24	10942	11766
2011-08-17 20:24:13	78728	106691
2011-08-17 20:27:32	147865	70818
2011-08-17 20:44:49	145495	211420
2011-08-17 20:45:13	145494	211420
2011-08-17 21:01:12	14412	12716
2011-08-17 21:05:57	47434	106691
2011-08-17 21:05:58	68264	150043
2011-08-17 21:08:55	47460	106691
2011-08-17 21:32:23	102769	178811
2011-08-17 21:34:21	148128	8646
2011-08-17 21:41:39	71393	5301
2011-08-17 21:45:40	71390	5301
2011-08-17 22:16:04	15380	30282
2011-08-17 22:16:05	39095	30282
2011-08-17 22:39:40	78740	174948
2011-08-17 23:06:23	102757	178811
2011-08-17 23:19:43	50173	11258
2011-08-17 23:35:04	47484	106691
2011-08-17 23:35:05	47432	106691
2011-08-18 00:01:12	77368	153624
2011-08-18 00:01:14	101448	153624
2011-08-18 00:01:14	101448	153624
2011-08-18 00:19:54	76878	71023
2011-08-18 00:25:59	47429	106691
2011-08-18 00:27:16	36697	78066
2011-08-18 00:35:57	114276	23758
2011-08-18 01:42:27	145489	170360
2011-08-18 02:05:11	119323	192524
2011-08-18 02:13:34	47255	67591
2011-08-18 02:48:30	100794	43434
2011-08-18 03:08:05	78083	155864
2011-08-18 03:30:06	95665	80339
2011-08-18 03:33:48	95662	43434
2011-08-18 03:37:35	33332	54430
2011-08-18 04:09:10	140756	97313
2011-08-18 04:21:19	145486	31607
2011-08-18 04:23:06	117391	182252
2011-08-18 04:47:22	145482	119616
2011-08-18 05:15:10	126424	81288
2011-08-18 05:20:13	126384	81288
2011-08-18 05:23:27	114269	22470
2011-08-18 05:24:59	114286	32969
2011-08-18 05:31:42	148017	219573
2011-08-18 05:37:38	14100	12743
2011-08-18 06:07:04	78092	155259
2011-08-18 06:55:14	50746	92493
2011-08-18 07:16:27	36683	78066
2011-08-18 07:41:58	36700	78066
2011-08-18 08:18:56	71392	5301
2011-08-18 08:29:02	11857	11258
2011-08-18 08:33:44	11842	11258
2011-08-18 09:48:50	47617	78066
2011-08-18 09:50:56	122330	207804
2011-08-18 11:19:02	126944	170096
2011-08-18 14:01:20	117700	192524
2011-08-18 14:04:19	119271	192524
2011-08-18 14:17:23	114224	27609
2011-08-18 14:22:57	114221	18654
2011-08-18 14:23:26	114227	18654
2011-08-18 14:24:23	114236	18654
2011-08-18 14:28:02	114267	18654
2011-08-18 14:28:22	114284	18654
2011-08-18 14:33:26	114313	18654
2011-08-18 14:35:31	114316	18654
2011-08-18 14:36:10	114320	18654
2011-08-18 16:06:00	59070	112604
2011-08-18 16:06:00	59067	112604
2011-08-18 16:21:19	114214	175876
2011-08-18 19:58:49	67703	23085
2011-08-18 20:39:03	23283	54016
2011-08-18 20:48:29	21768	34499
2011-08-18 20:55:31	23282	54016
2011-08-18 20:57:11	81034	141912
2011-08-18 21:09:02	81039	141772
2011-08-18 21:50:39	140751	97313
2011-08-18 22:37:47	96619	5301
2011-08-18 23:36:03	114210	18654
2011-08-18 23:37:00	114183	18654
2011-08-19 00:10:09	71041	36737
2011-08-19 00:10:09	56186	36737
2011-08-19 00:55:50	59058	96175
2011-08-19 00:58:04	147861	18654
2011-08-19 01:18:29	23966	55095
2011-08-19 01:30:23	27788	60939
2011-08-19 01:35:26	115874	40586
2011-08-19 01:43:16	59055	112604
2011-08-19 01:45:47	59056	112604
2011-08-19 01:50:36	145471	170569
2011-08-19 02:05:55	23968	55095
2011-08-19 02:13:21	42367	60939
2011-08-19 02:13:46	114178	18654
2011-08-19 02:36:00	114176	18654
2011-08-19 02:42:47	115301	178811
2011-08-19 02:43:28	102756	178811
2011-08-19 02:44:52	12970	11258
2011-08-19 02:45:11	14087	12783
2011-08-19 02:50:36	126219	21320
2011-08-19 02:53:38	114335	18654
2011-08-19 02:55:02	148063	18654
2011-08-19 03:01:27	145508	30535
2011-08-19 03:25:03	145482	30535
2011-08-19 05:24:01	111599	7566
2011-08-19 06:05:27	72789	76310
2011-08-19 06:05:50	72786	76310
2011-08-19 06:12:43	113397	7566
2011-08-19 06:50:15	78413	76310
2011-08-19 06:57:19	42320	60939
2011-08-19 07:44:35	12962	11258
2011-08-19 07:45:11	19436	15
2011-08-19 08:15:05	126465	21320
2011-08-19 08:15:35	126611	21320
2011-08-19 08:16:57	126738	21320
2011-08-19 11:47:48	126267	170096
2011-08-19 12:07:12	42318	60939
2011-08-19 12:24:52	42315	60939
2011-08-19 13:16:44	24631	30277
2011-08-19 13:49:56	114165	18654
2011-08-19 13:50:56	114167	18654
2011-08-19 13:51:17	114171	18654
2011-08-19 13:51:59	114195	18654
2011-08-19 13:52:35	114317	18654
2011-08-19 13:52:58	114504	18654
2011-08-19 13:54:20	114481	18654
2011-08-19 13:54:29	147883	18654
2011-08-19 13:54:41	114338	18654
2011-08-19 14:19:57	115830	18654
2011-08-19 14:25:04	148166	18654
2011-08-19 14:27:16	116582	18654
2011-08-19 14:30:20	116757	18654
2011-08-19 14:30:27	114242	18654
2011-08-19 16:28:34	145798	170441
2011-08-19 18:43:55	78903	106691
2011-08-19 18:51:44	105238	46201
2011-08-19 18:56:16	21845	34301
2011-08-19 19:51:54	115504	175833
2011-08-19 20:12:46	59197	112604
2011-08-19 20:12:49	59081	112604
2011-08-19 20:12:49	59053	112604
2011-08-19 20:14:53	59060	112604
2011-08-19 20:15:11	59074	112604
2011-08-19 20:17:07	36693	81370
2011-08-19 20:18:14	59140	112604
2011-08-19 20:27:18	59528	112604
2011-08-19 20:27:27	59299	112604
2011-08-19 20:28:07	140997	112604
2011-08-19 21:06:19	117290	194536
2011-08-19 21:12:39	47118	81176
2011-08-19 21:14:50	59049	112901
2011-08-19 21:51:13	111172	196669
2011-08-19 22:19:32	105238	196594
2011-08-19 22:58:01	36676	81254
2011-08-19 23:42:34	105250	182287
2011-08-19 23:59:39	115165	40586
2011-08-20 00:11:17	116151	40586
2011-08-20 00:22:05	114639	18654
2011-08-20 00:22:55	114144	18654
2011-08-20 00:23:58	114152	18654
2011-08-20 00:33:23	147858	18654
2011-08-20 00:42:13	115076	18654
2011-08-20 00:43:15	147939	18654
2011-08-20 00:43:24	114232	18654
2011-08-20 00:50:08	114238	18654
2011-08-20 00:51:47	43040	60939
2011-08-20 00:52:03	114279	18654
2011-08-20 00:52:42	114199	18654
2011-08-20 00:53:52	33559	43157
2011-08-20 01:04:15	114420	18654
2011-08-20 01:07:00	114428	18654
2011-08-20 01:17:13	18055	39336
2011-08-20 01:19:35	115162	18654
2011-08-20 01:20:02	42308	60939
2011-08-20 01:26:33	115432	18654
2011-08-20 01:28:43	148118	18654
2011-08-20 02:03:27	51221	92299
2011-08-20 02:03:29	39478	92299
2011-08-20 02:03:29	39483	92299
2011-08-20 02:06:05	39480	92299
2011-08-20 02:27:45	77367	153624
2011-08-20 02:28:22	77366	153624
2011-08-20 02:40:28	105236	182287
2011-08-20 03:22:50	114138	18654
2011-08-20 04:04:00	46966	81254
2011-08-20 04:09:51	95639	175103
2011-08-20 04:14:06	114133	84034
2011-08-20 04:18:53	147851	175244
2011-08-20 04:31:15	21845	34301
2011-08-20 04:49:39	126211	97324
2011-08-20 06:15:22	19418	15
2011-08-20 06:19:11	101449	29378
2011-08-20 06:25:51	14065	12660
2011-08-20 06:26:15	147850	191114
2011-08-20 06:28:53	95650	22053
2011-08-20 06:31:17	147857	153417
2011-08-20 06:50:57	145459	22053
2011-08-20 06:51:39	145491	22053
2011-08-20 07:40:08	71388	5301
2011-08-20 07:55:35	96615	5301
2011-08-20 08:03:22	117287	194536
2011-08-20 08:13:03	96700	5301
2011-08-20 08:25:56	29209	32350
2011-08-20 09:01:08	42303	60939
2011-08-20 09:01:08	42306	60939
2011-08-20 09:14:01	96712	5301
2011-08-20 09:14:15	96741	5301
2011-08-20 09:32:47	147851	175244
2011-08-20 10:14:23	122326	207804
2011-08-20 11:04:26	78145	76310
2011-08-20 11:05:10	78223	76310
2011-08-20 11:11:03	78408	76310
2011-08-20 11:11:21	114565	44862
2011-08-20 11:14:29	78475	76310
2011-08-20 11:16:51	78503	76310
2011-08-20 11:18:55	78582	76310
2011-08-20 12:25:31	23979	55095
2011-08-20 13:45:20	74963	145918
2011-08-20 14:16:40	24878	54415
2011-08-20 14:16:53	24877	54415
2011-08-20 14:17:09	24880	54415
2011-08-20 14:17:21	24879	54415
2011-08-20 14:17:37	24875	54415
2011-08-20 15:00:24	33314	54415
2011-08-20 15:00:24	33375	54415
2011-08-20 15:00:24	33379	54415
2011-08-20 15:00:24	33390	54415
2011-08-20 15:02:08	33388	54415
2011-08-20 16:14:25	14049	12783
2011-08-20 17:06:58	24873	54415
2011-08-20 17:07:14	24874	54415
2011-08-20 17:07:34	33294	54415
2011-08-20 17:09:10	33296	54415
2011-08-20 17:17:30	140740	97313
2011-08-20 19:23:52	14040	13026
2011-08-20 21:49:26	8246	11258
2011-08-20 21:51:33	78701	30015
2011-08-21 00:51:56	140802	112604
2011-08-21 01:04:55	72782	76310
2011-08-21 02:14:12	140738	52712
2011-08-21 02:37:45	42388	60939
2011-08-21 02:38:47	95620	22053
2011-08-21 02:49:17	95622	31607
2011-08-21 02:57:26	126867	170096
2011-08-21 03:20:54	95619	22053
2011-08-21 03:30:19	95616	31607
2011-08-21 03:41:58	117699	152181
2011-08-21 04:13:29	117697	152181
2011-08-21 04:22:28	117701	152181
2011-08-21 04:48:46	87383	43434
2011-08-21 05:10:38	5190	12985
2011-08-21 05:14:55	95628	22053
2011-08-21 05:15:48	95635	22053
2011-08-21 05:16:16	95632	22053
2011-08-21 05:16:19	95632	22053
2011-08-21 05:27:10	106866	172956
2011-08-21 05:31:27	102771	178811
2011-08-21 05:54:11	117695	124781
2011-08-21 05:59:17	78698	110980
2011-08-21 06:39:58	115209	178811
2011-08-21 06:57:53	146025	34103
2011-08-21 07:22:50	1551	15
2011-08-21 07:23:03	19396	15
2011-08-21 07:23:58	71385	5301
2011-08-21 07:35:12	117694	132021
2011-08-21 08:17:36	19409	15
2011-08-21 08:49:18	115209	178811
2011-08-21 09:18:47	117283	190331
2011-08-21 09:42:48	47287	81254
2011-08-21 10:51:11	117691	152181
2011-08-21 11:02:06	36690	81254
2011-08-21 11:05:33	47912	81254
2011-08-21 11:09:06	36679	81254
2011-08-21 11:25:37	114117	69997
2011-08-21 11:51:06	114101	28080
2011-08-21 12:04:36	50683	92299
2011-08-21 12:10:56	16171	12788
2011-08-21 12:58:56	114107	18654
2011-08-21 13:00:48	114104	18654
2011-08-21 13:01:53	148194	18654
2011-08-21 13:03:29	147849	18654
2011-08-21 13:03:43	47709	81254
2011-08-21 13:05:44	114569	174395
2011-08-21 13:05:48	114123	18654
2011-08-21 13:07:30	114569	18654
2011-08-21 13:15:47	47766	81254
2011-08-21 14:59:26	59043	112604
2011-08-21 15:32:54	148011	199745
2011-08-21 15:51:40	107993	17447
2011-08-21 17:27:20	14036	13112
2011-08-21 17:27:31	14036	13112
2011-08-21 18:59:21	71381	5301
2011-08-21 19:12:02	71380	5301
2011-08-21 19:36:13	145451	175103
2011-08-21 19:41:19	96592	31570
2011-08-21 21:49:43	77364	153624
2011-08-21 21:54:32	101432	153624
2011-08-21 22:11:38	78681	174792
2011-08-21 22:15:37	78690	174809
2011-08-21 22:20:50	78690	174809
2011-08-21 22:32:51	95599	22053
2011-08-21 22:36:03	95611	22053
2011-08-22 00:17:47	95609	175103
2011-08-22 00:20:49	47090	81254
2011-08-22 01:26:19	47428	81254
2011-08-22 01:40:41	47072	81254
2011-08-22 01:43:11	36722	81254
2011-08-22 01:51:21	14035	12687
2011-08-22 02:31:37	147951	18654
2011-08-22 02:32:52	21780	34301
2011-08-22 02:40:18	117690	124781
2011-08-22 02:41:10	21740	34301
2011-08-22 02:45:01	114088	18654
2011-08-22 02:45:54	147876	18654
2011-08-22 02:46:11	147846	18654
2011-08-22 02:47:57	114095	18654
2011-08-22 02:48:49	114087	18654
2011-08-22 02:49:40	114091	18654
2011-08-22 02:59:05	114098	18654
2011-08-22 03:01:39	14025	12893
2011-08-22 04:04:03	145493	211420
2011-08-22 04:06:56	78678	3552
2011-08-22 04:08:09	15377	30281
2011-08-22 04:39:57	102754	178811
2011-08-22 05:43:27	145454	30535
2011-08-22 05:58:26	102787	178811
2011-08-22 05:59:26	115961	178811
2011-08-22 06:19:21	19299	15
2011-08-22 06:22:26	117689	132021
2011-08-22 06:23:55	117687	152181
2011-08-22 06:25:16	24870	54415
2011-08-22 06:25:28	33278	54415
2011-08-22 06:38:25	115286	178811
2011-08-22 06:55:16	95589	22053
2011-08-22 07:18:00	126368	187563
2011-08-22 07:54:43	67241	149360
2011-08-22 08:04:55	126387	187563
2011-08-22 08:56:20	74957	71023
2011-08-22 09:42:18	95592	31607
2011-08-22 10:12:57	117684	152181
2011-08-22 12:11:02	114660	49943
2011-08-22 12:30:17	114060	49943
2011-08-22 12:36:57	146205	36870
2011-08-22 13:41:00	14028	13112
2011-08-22 13:41:26	14031	13112
2011-08-22 13:45:13	117683	192524
2011-08-22 15:11:40	46956	117617
2011-08-22 15:29:02	114158	176076
2011-08-22 15:48:19	114049	176053
2011-08-22 16:29:30	24887	54415
2011-08-22 17:09:49	42784	108858
2011-08-22 17:10:44	145438	2638
2011-08-22 17:19:54	40755	104592
2011-08-22 17:23:37	145465	3061
2011-08-22 17:26:12	14022	12716
2011-08-22 18:49:02	14038	12716
2011-08-22 21:30:27	140736	112604
2011-08-22 21:38:37	59032	112604
2011-08-22 21:51:50	140770	112604
2011-08-22 22:30:11	126171	190072
2011-08-22 22:31:23	95594	11335
2011-08-22 22:31:38	140755	112604
2011-08-22 23:11:35	95572	22053
2011-08-22 23:54:44	59037	112604
2011-08-23 00:02:29	1550	15
2011-08-23 00:08:10	116244	178811
2011-08-23 01:24:19	95568	30535
2011-08-23 01:26:12	59030	112604
2011-08-23 01:27:19	59026	112604
2011-08-23 01:36:13	95729	22053
2011-08-23 01:43:19	96294	22053
2011-08-23 01:52:33	10941	11105
2011-08-23 02:03:44	96600	19575
2011-08-23 02:03:51	46956	81254
2011-08-23 02:10:12	145834	31607
2011-08-23 02:23:33	114037	18654
2011-08-23 02:28:27	95606	31607
2011-08-23 02:29:02	145429	31607
2011-08-23 02:29:27	145429	31607
2011-08-23 02:50:28	95875	22053
2011-08-23 03:18:24	42285	60939
2011-08-23 03:19:41	78032	155195
2011-08-23 03:47:26	114252	179503
2011-08-23 04:14:17	78681	106691
2011-08-23 04:17:21	111588	7566
2011-08-23 04:19:01	114011	18654
2011-08-23 04:21:55	114041	18654
2011-08-23 04:22:21	59022	112604
2011-08-23 04:24:38	36673	78066
2011-08-23 04:28:10	145642	22053
2011-08-23 04:29:14	115207	178811
2011-08-23 04:31:21	46935	117615
2011-08-23 05:09:16	50828	92299
2011-08-23 05:09:18	39474	92299
2011-08-23 05:09:18	39477	92299
2011-08-23 05:09:19	39472	92299
2011-08-23 05:14:43	115988	178811
2011-08-23 05:46:11	72776	76310
2011-08-23 06:50:10	126378	188998
2011-08-23 06:56:32	73596	157080
2011-08-23 07:10:14	96588	31570
2011-08-23 07:36:31	39588	92299
2011-08-23 07:38:47	39541	92299
2011-08-23 07:40:39	145410	170105
2011-08-23 07:47:31	14081	12687
2011-08-23 07:56:05	127033	170096
2011-08-23 08:40:58	51335	92299
2011-08-23 08:42:03	52937	92299
2011-08-23 08:42:58	51695	92299
2011-08-23 08:43:44	52169	92299
2011-08-23 08:56:43	126906	170096
2011-08-23 09:06:51	52351	92299
2011-08-23 09:08:18	52889	92299
2011-08-23 09:09:07	53035	92299
2011-08-23 09:28:25	52884	92299
2011-08-23 09:28:46	46860	78066
2011-08-23 09:28:57	52954	92299
2011-08-23 09:31:25	52725	92299
2011-08-23 09:34:03	52991	92299
2011-08-23 09:44:39	145408	175244
2011-08-23 09:51:24	51112	92299
2011-08-23 10:05:57	113998	59530
2011-08-23 10:31:21	95560	43434
2011-08-23 11:27:00	114000	18654
2011-08-23 11:32:55	148398	18654
2011-08-23 11:33:20	114005	18654
2011-08-23 11:34:13	114026	18654
2011-08-23 11:37:01	114033	18654
2011-08-23 11:37:33	114115	18654
2011-08-23 11:39:13	114046	18654
2011-08-23 11:42:04	114030	18654
2011-08-23 11:42:42	114008	18654
2011-08-23 11:48:58	113986	18654
2011-08-23 11:50:06	114074	18654
2011-08-23 11:54:40	114035	18654
2011-08-23 11:56:58	114080	18654
2011-08-23 12:01:47	114127	18654
2011-08-23 12:03:53	114230	18654
2011-08-23 12:51:59	96509	5301
2011-08-23 12:55:13	102748	77884
2011-08-23 13:54:42	95555	31607
2011-08-23 14:01:19	96757	31607
2011-08-23 14:27:53	114001	18654
2011-08-23 14:28:11	113987	18654
2011-08-23 14:42:11	140731	112604
2011-08-23 14:42:17	59016	112604
2011-08-23 14:44:22	140749	112604
2011-08-23 14:44:36	59035	112604
2011-08-23 14:53:56	59110	112604
2011-08-23 16:11:42	59238	112604
2011-08-23 16:36:09	140811	112604
2011-08-23 16:44:03	140759	112604
2011-08-23 16:49:38	96493	104346
2011-08-23 16:53:24	145422	170219
2011-08-23 18:15:46	145432	170219
2011-08-23 18:17:24	42282	60139
2011-08-23 18:21:36	77385	168320
2011-08-23 18:53:32	95541	43434
2011-08-23 18:55:24	95537	43434
2011-08-23 19:01:00	95534	175103
2011-08-23 19:05:35	95531	175103
2011-08-23 20:16:01	24869	54415
2011-08-23 20:27:12	95596	175103
2011-08-23 20:47:38	33270	54415
2011-08-23 20:54:54	95539	46880
2011-08-23 21:21:45	78666	120832
2011-08-23 21:34:47	71377	5301
2011-08-23 21:38:09	59003	112604
2011-08-23 21:38:09	59007	112604
2011-08-23 21:59:04	140774	112604
2011-08-23 22:01:38	59238	112604
2011-08-23 22:02:54	145395	218784
2011-08-23 22:03:32	140902	112604
2011-08-23 22:05:05	147867	125299
2011-08-23 22:05:24	126385	188998
2011-08-23 22:08:24	95517	171806
2011-08-23 22:13:31	141008	112604
2011-08-23 22:14:40	141015	112604
2011-08-23 22:38:05	145396	170219
2011-08-23 22:39:58	95519	170219
2011-08-23 23:06:30	98067	5301
2011-08-23 23:06:39	97532	5301
2011-08-23 23:11:50	97277	5301
2011-08-23 23:13:19	96998	5301
2011-08-23 23:37:47	129282	12893
2011-08-23 23:50:16	95512	170219
2011-08-23 23:52:23	95522	170219
2011-08-24 02:00:59	58999	112604
2011-08-24 02:23:04	114083	40586
2011-08-24 02:24:50	101423	153624
2011-08-24 02:32:42	74962	80618
2011-08-24 03:21:16	78958	106691
2011-08-24 03:31:41	19208	15
2011-08-24 03:50:55	116441	205425
2011-08-24 03:54:34	39476	92299
2011-08-24 04:10:29	39466	92299
2011-08-24 04:10:57	50773	92299
2011-08-24 04:12:33	95529	22053
2011-08-24 04:53:27	58994	112604
2011-08-24 05:16:47	147948	40586
2011-08-24 05:28:32	147919	40586
2011-08-24 06:05:47	115154	156058
2011-08-24 06:32:23	8244	11258
2011-08-24 06:36:48	145382	22053
2011-08-24 07:06:49	113989	176114
2011-08-24 07:17:29	145381	170219
2011-08-24 07:33:06	95613	175556
2011-08-24 07:52:00	122420	207804
2011-08-24 07:53:41	122324	207804
2011-08-24 07:53:41	122325	207804
2011-08-24 07:59:19	140726	97313
2011-08-24 09:24:23	113967	32661
2011-08-24 09:39:55	118937	192524
2011-08-24 09:40:43	29206	32350
2011-08-24 09:42:16	114120	32661
2011-08-24 10:26:26	115082	54264
2011-08-24 11:02:30	115203	77884
2011-08-24 11:24:28	67235	149360
2011-08-24 12:01:46	74960	71023
2011-08-24 12:02:19	74958	71023
2011-08-24 12:03:08	75024	71023
2011-08-24 13:38:29	67262	151029
2011-08-24 15:04:04	57747	25715
2011-08-24 15:11:24	140725	97313
2011-08-24 15:34:48	114161	143289
2011-08-24 16:25:09	42273	60939
2011-08-24 16:47:50	126162	74383
2011-08-24 17:02:32	24867	42830
2011-08-24 17:09:17	114272	44171
2011-08-24 17:15:30	33265	54415
2011-08-24 17:46:41	114333	4869
2011-08-24 17:55:33	113951	4869
2011-08-24 20:31:29	147845	40586
2011-08-24 20:38:20	148061	40586
2011-08-24 20:43:50	64096	135842
2011-08-24 20:44:18	36672	81176
2011-08-24 20:48:46	147913	40586
2011-08-24 20:49:27	95505	22053
2011-08-24 20:50:07	148095	40586
2011-08-24 20:50:21	78653	171238
2011-08-24 20:50:23	147909	40586
2011-08-24 20:55:41	147938	40586
2011-08-24 20:56:31	148065	40586
2011-08-24 20:58:01	149206	40586
2011-08-24 21:40:39	78650	174685
2011-08-24 22:02:03	145402	22053
2011-08-24 22:22:44	95888	22053
2011-08-24 22:26:35	113954	32661
2011-08-24 22:31:53	57818	25715
2011-08-24 22:33:12	10938	30508
2011-08-24 22:37:38	4093	1196
2011-08-24 22:46:06	95508	22053
2011-08-24 22:46:13	145431	22053
2011-08-24 22:50:32	147857	32661
2011-08-24 23:01:12	95558	22053
2011-08-24 23:04:57	95501	175103
2011-08-24 23:09:40	58982	112604
2011-08-24 23:10:12	140723	112604
2011-08-24 23:15:04	57836	25715
2011-08-24 23:15:58	57877	25715
2011-08-24 23:18:17	57979	25715
2011-08-24 23:19:47	95497	175103
2011-08-24 23:26:39	113948	4869
2011-08-24 23:27:24	67643	25715
2011-08-24 23:28:28	67793	25715
2011-08-24 23:29:03	67831	25715
2011-08-24 23:30:02	67930	25715
2011-08-24 23:30:37	67916	25715
2011-08-24 23:31:16	67924	25715
2011-08-24 23:32:02	67932	25715
2011-08-24 23:32:29	67972	25715
2011-08-24 23:33:52	68683	25715
2011-08-24 23:34:00	68665	25715
2011-08-24 23:34:07	68739	25715
2011-08-24 23:34:42	69162	25715
2011-08-24 23:34:51	11833	29371
2011-08-24 23:59:19	140729	143516
2011-08-25 00:04:40	145432	170219
2011-08-25 00:11:41	101421	153624
2011-08-25 00:32:19	46761	117546
2011-08-25 00:48:28	147836	18654
2011-08-25 00:50:59	145437	22053
2011-08-25 01:06:36	145390	22053
2011-08-25 01:11:22	113928	2617
2011-08-25 01:14:04	95484	27620
2011-08-25 01:16:58	39463	16786
2011-08-25 01:19:00	27762	60939
2011-08-25 01:29:17	95478	43434
2011-08-25 01:37:47	76627	36737
2011-08-25 01:37:47	56190	36737
2011-08-25 01:41:23	147834	107224
2011-08-25 01:58:45	64088	135842
2011-08-25 02:07:15	78650	174685
2011-08-25 02:20:15	78676	113838
2011-08-25 02:35:10	59200	143571
2011-08-25 02:46:59	1548	15
2011-08-25 02:55:06	115261	18654
2011-08-25 02:56:54	113928	18654
2011-08-25 03:10:06	147853	18654
2011-08-25 03:20:01	147890	18654
2011-08-25 03:22:13	101417	153624
2011-08-25 03:59:10	114021	179503
2011-08-25 04:30:41	145378	31607
2011-08-25 04:48:28	126169	130084
2011-08-25 05:11:36	95476	22053
2011-08-25 05:13:39	39461	92299
2011-08-25 05:22:38	113920	18654
2011-08-25 05:23:50	113924	18654
2011-08-25 05:33:14	95480	2638
2011-08-25 05:33:36	145487	2638
2011-08-25 05:41:03	101416	153624
2011-08-25 05:45:42	148353	40586
2011-08-25 06:49:45	46751	81176
2011-08-25 06:57:33	68310	21948
2011-08-25 07:05:26	95471	31607
2011-08-25 07:06:07	56237	36737
2011-08-25 07:10:06	115270	32661
2011-08-25 07:12:05	115270	32661
2011-08-25 07:32:43	147830	32684
2011-08-25 07:36:56	147833	40586
2011-08-25 07:38:05	113910	18654
2011-08-25 07:38:53	147831	40586
2011-08-25 07:47:44	147832	32684
2011-08-25 07:53:53	116953	40586
2011-08-25 08:36:30	19177	15
2011-08-25 09:05:17	50629	92299
2011-08-25 10:18:18	147952	32661
2011-08-25 11:35:04	64088	144286
2011-08-25 11:39:16	56183	136170
2011-08-25 12:08:06	36663	81254
2011-08-25 12:16:26	113907	32661
2011-08-25 12:20:43	147835	32661
2011-08-25 12:50:13	113945	32684
2011-08-25 12:51:10	148136	32661
2011-08-25 12:58:31	115679	32661
2011-08-25 13:38:18	23990	55095
2011-08-25 13:52:25	57751	25715
2011-08-25 13:58:12	57841	25715
2011-08-25 14:06:49	57843	25715
2011-08-25 14:11:09	23966	55755
2011-08-25 14:21:23	23999	55755
2011-08-25 14:32:08	23962	55095
2011-08-25 14:39:49	23985	55095
2011-08-25 15:32:42	68267	21948
2011-08-25 15:47:34	58987	112604
2011-08-25 15:47:35	58976	112604
2011-08-25 16:45:59	59236	112604
2011-08-25 17:09:37	118729	180982
2011-08-25 17:34:00	113876	174369
2011-08-25 17:44:23	117682	124781
2011-08-25 18:02:02	42312	60139
2011-08-25 19:05:51	140715	134302
2011-08-25 19:23:12	100769	43434
2011-08-25 20:37:40	140739	202915
2011-08-25 21:22:08	58970	113283
2011-08-25 21:32:16	21719	34301
2011-08-25 22:05:42	102748	178811
2011-08-25 22:06:30	115107	178811
2011-08-25 22:07:55	115273	178811
2011-08-25 22:10:17	95671	43434
2011-08-25 22:23:07	145432	22053
2011-08-25 22:23:07	145432	170219
2011-08-25 22:26:07	115856	178811
2011-08-25 22:27:37	113876	32661
2011-08-25 22:32:41	147824	32661
2011-08-25 22:39:31	95790	22053
2011-08-25 22:45:10	115127	178811
2011-08-25 22:45:18	147823	32661
2011-08-25 22:50:08	95460	22053
2011-08-25 23:03:25	140839	113175
2011-08-25 23:14:49	113873	18654
2011-08-26 00:39:02	147822	52170
2011-08-26 00:45:27	95652	30535
2011-08-26 01:14:25	95438	22053
2011-08-26 01:20:30	42262	60939
2011-08-26 01:29:56	67691	25715
2011-08-26 01:36:27	67233	149360
2011-08-26 01:37:34	113862	18654
2011-08-26 01:49:21	50702	92299
2011-08-26 02:04:35	95456	31607
2011-08-26 02:04:59	81027	141772
2011-08-26 02:05:57	95448	31607
2011-08-26 02:06:07	81118	141772
2011-08-26 02:06:10	105488	141772
2011-08-26 02:12:30	77167	71023
2011-08-26 02:12:57	145369	31607
2011-08-26 02:13:32	74944	71023
2011-08-26 02:16:42	104893	141772
2011-08-26 02:20:17	147821	32684
2011-08-26 02:26:01	81031	141772
2011-08-26 02:27:49	113878	32684
2011-08-26 02:31:14	113902	40586
2011-08-26 02:44:57	78655	106691
2011-08-26 02:47:24	95435	31607
2011-08-26 02:55:40	113864	32684
2011-08-26 02:56:54	32945	59805
2011-08-26 02:57:36	104896	141772
2011-08-26 02:58:35	81023	141772
2011-08-26 03:03:55	145482	31607
2011-08-26 03:43:19	59221	113320
2011-08-26 04:15:31	68260	21948
2011-08-26 04:17:06	81029	141772
2011-08-26 04:21:24	81013	141772
2011-08-26 04:36:23	75406	21948
2011-08-26 04:58:27	46824	5762
2011-08-26 05:06:52	27793	60228
2011-08-26 05:18:17	95434	22053
2011-08-26 05:33:51	100766	43434
2011-08-26 06:07:12	145372	175103
2011-08-26 07:35:09	96591	186040
2011-08-26 07:39:07	113855	32661
2011-08-26 07:40:58	96808	170096
2011-08-26 07:41:00	126743	170096
2011-08-26 08:01:34	113866	32684
2011-08-26 08:50:46	116618	32684
