time	senderID	receiverID
2008-06-09 22:44:40	7913	74483
2008-06-09 22:44:40	182227	7913
2008-06-09 22:44:40	26934	7913
2008-06-09 22:44:40	7913	31607
2008-06-09 22:44:40	33723	7913
2008-06-09 22:44:40	7913	187676
2008-06-09 22:44:40	7913	26934
2008-06-09 22:44:40	7913	21547
2008-06-09 22:44:40	175769	7913
2008-06-09 22:44:40	27570	7913
2008-06-09 22:44:40	7913	175769
2008-06-10 01:44:09	170387	34981
2008-06-10 01:44:09	64289	34981
2008-06-10 03:48:23	179085	170509
2008-06-10 03:48:23	170509	179085
2008-06-10 13:01:49	188319	171515
2008-06-10 13:01:49	188319	32782
2008-06-10 13:01:49	188319	76100
2008-06-10 13:01:49	188319	72858
2008-06-10 13:01:49	188319	172202
2008-06-10 13:01:49	172069	188319
2008-06-10 13:01:49	188319	185829
2008-06-10 13:01:49	188319	194303
2008-06-10 13:01:49	188319	2712
2008-06-10 13:01:49	185829	188319
2008-06-10 13:01:49	32782	188319
2008-06-10 17:25:44	25623	18311
2008-06-10 17:25:44	101396	18311
2008-06-10 17:25:44	18311	101396
2008-06-10 20:47:52	91288	76433
2008-06-10 20:47:52	91288	47796
2008-06-10 20:47:52	91288	106290
2008-06-11 00:16:27	175760	170050
2008-06-11 06:34:35	10494	175360
2008-06-11 06:34:35	34064	10494
2008-06-11 06:34:35	10494	172799
2008-06-11 06:34:35	23291	10494
2008-06-11 06:34:35	34617	10494
2008-06-11 06:34:35	10494	80352
2008-06-11 06:34:35	80352	10494
2008-06-11 06:34:35	175360	10494
2008-06-11 06:34:35	10494	23291
2008-06-11 06:34:35	10494	34064
2008-06-11 06:34:35	10494	169822
2008-06-11 08:15:16	59730	67202
2008-06-11 08:15:16	59730	21547
2008-06-11 08:15:16	59730	64420
2008-06-11 08:15:16	59730	43434
2008-06-11 08:15:16	59730	170596
2008-06-11 08:15:16	59730	193997
2008-06-11 08:15:16	59730	44226
2008-06-11 10:38:41	172076	180234
2008-06-11 10:38:41	180234	172076
2008-06-11 19:16:38	196906	131445
2008-06-11 20:40:32	77174	74917
2008-06-11 20:40:32	77174	43434
2008-06-11 20:40:32	77174	187881
2008-06-11 20:40:32	77174	105404
2008-06-11 20:40:32	77174	59469
2008-06-11 20:40:32	77174	172393
2008-06-11 22:10:19	113558	97533
2008-06-11 22:10:19	113558	143568
2008-06-11 22:10:19	113558	60099
2008-06-11 22:10:19	20203	113558
2008-06-12 01:09:44	3063	179958
2008-06-12 01:09:44	179958	3063
2008-06-12 01:09:44	3063	72858
2008-06-12 01:09:44	81557	3063
2008-06-12 01:09:44	3063	32894
2008-06-12 01:09:44	3063	172799
2008-06-12 01:12:17	82310	170650
2008-06-12 01:12:17	170650	43434
2008-06-12 01:12:17	170650	82310
2008-06-12 04:15:18	33271	23929
2008-06-12 04:15:18	33271	33239
2008-06-12 04:15:18	33271	82986
2008-06-12 04:15:18	33271	172799
2008-06-12 04:15:18	20203	33271
2008-06-12 07:22:22	28283	170050
2008-06-12 07:22:22	28283	4150
2008-06-12 07:22:22	28283	194669
2008-06-12 07:22:22	28283	171690
2008-06-12 07:22:22	28283	180221
2008-06-12 07:22:22	28283	2712
2008-06-12 07:22:22	28283	17855
2008-06-12 07:22:22	28283	11124
2008-06-12 07:22:22	28283	172799
2008-06-12 07:22:22	28283	11768
2008-06-12 07:22:22	28283	169682
2008-06-12 07:22:22	28283	30535
2008-06-12 07:22:22	28283	81263
2008-06-12 07:22:22	28283	47063
2008-06-12 07:22:22	28283	76359
2008-06-12 07:22:22	17855	28283
2008-06-12 07:22:22	28283	97627
2008-06-12 07:22:22	28283	179417
2008-06-12 07:22:22	28283	117738
2008-06-12 07:22:22	81263	28283
2008-06-12 07:22:22	28283	30159
2008-06-12 07:22:22	28283	59269
2008-06-12 07:22:22	28283	169860
2008-06-12 10:23:18	71367	170622
2008-06-12 10:23:18	170622	71367
2008-06-12 10:23:18	18872	170622
2008-06-12 10:23:18	170622	18872
2008-06-12 14:21:43	24188	117342
2008-06-12 14:21:43	108296	117342
2008-06-12 14:21:43	117342	212747
2008-06-12 14:21:43	117342	150459
2008-06-12 14:21:43	150459	117342
2008-06-12 19:44:09	180095	171690
2008-06-12 19:44:09	180095	30535
2008-06-12 19:44:09	180095	169860
2008-06-12 19:44:09	180095	82310
2008-06-12 19:44:09	180095	82986
2008-06-12 19:44:09	180095	172799
2008-06-12 19:44:09	180095	152716
2008-06-12 19:44:09	180095	178981
2008-06-12 23:51:06	74039	174369
2008-06-12 23:51:06	74483	74039
2008-06-12 23:51:06	74039	47063
2008-06-12 23:51:06	74039	44862
2008-06-12 23:51:06	69410	74039
2008-06-12 23:51:06	74039	16394
2008-06-12 23:51:06	44862	74039
2008-06-12 23:51:06	74039	57627
2008-06-12 23:51:06	74039	31237
2008-06-12 23:51:06	27252	74039
2008-06-12 23:51:06	74039	74483
2008-06-13 01:14:52	175954	170422
2008-06-13 01:14:52	64791	175954
2008-06-13 01:14:52	175954	11124
2008-06-13 01:14:52	175954	11152
2008-06-13 01:14:52	175954	64791
2008-06-13 01:14:52	175954	31607
2008-06-13 01:14:52	28283	175954
2008-06-13 01:14:52	175954	170300
2008-06-13 01:14:52	175954	5885
2008-06-13 04:45:26	2	71080
2008-06-13 10:45:55	16046	32540
2008-06-13 10:45:55	11795	32540
2008-06-13 10:45:55	8263	32540
2008-06-13 10:45:55	27127	32540
2008-06-13 10:45:55	118771	32540
2008-06-13 10:45:55	46323	32540
2008-06-13 10:45:55	77296	32540
2008-06-13 10:45:55	212747	32540
2008-06-13 10:45:55	171420	32540
2008-06-13 10:45:55	10872	32540
2008-06-13 10:45:55	54258	32540
2008-06-13 10:45:55	27744	32540
2008-06-13 10:45:55	48198	32540
2008-06-13 10:45:55	59469	32540
2008-06-13 10:45:55	127999	32540
2008-06-13 19:04:23	170048	48122
2008-06-13 23:03:32	160223	18654
2008-06-13 23:03:32	160223	170050
2008-06-14 00:28:58	170954	2712
2008-06-14 00:28:58	170954	174389
2008-06-14 00:28:58	170954	2809
2008-06-14 00:28:58	170954	33687
2008-06-14 00:28:58	170954	33358
2008-06-14 00:28:58	18662	170954
2008-06-14 00:28:58	170954	24370
2008-06-14 00:28:58	170954	11124
2008-06-14 00:28:58	170954	46996
2008-06-14 00:28:58	170954	22511
2008-06-14 00:28:58	170954	186580
2008-06-14 00:28:58	170954	169669
2008-06-14 00:28:58	170954	173138
2008-06-14 00:28:58	170954	12985
2008-06-14 00:28:58	170954	18662
2008-06-14 00:28:58	170954	13638
2008-06-14 00:28:58	170954	3997
2008-06-14 00:28:58	170954	5885
2008-06-14 00:28:58	103684	170954
2008-06-14 00:28:58	170954	30559
2008-06-14 00:28:58	170954	182700
2008-06-14 00:28:58	170954	33239
2008-06-14 00:28:58	170954	155757
2008-06-14 00:28:58	170954	30535
2008-06-14 00:28:58	170954	40025
2008-06-14 00:28:58	170954	187676
2008-06-14 00:28:58	170954	96511
2008-06-14 00:28:58	170954	3468
2008-06-14 00:28:58	170954	179056
2008-06-14 00:28:58	170954	65487
2008-06-14 00:28:58	170954	153070
2008-06-14 00:28:58	170954	117738
2008-06-14 00:28:58	5885	170954
2008-06-14 00:28:58	170954	27984
2008-06-14 00:28:58	170954	164230
2008-06-14 00:28:58	170954	95341
2008-06-14 00:28:58	170954	78201
2008-06-14 00:28:58	170954	64530
2008-06-14 00:28:58	170954	31607
2008-06-14 00:28:58	170954	170102
2008-06-14 00:28:58	170954	187638
2008-06-14 00:28:58	21132	170954
2008-06-14 00:28:58	170954	2617
2008-06-14 00:28:58	170954	172171
2008-06-14 00:28:58	117738	170954
2008-06-14 02:09:05	34461	142829
2008-06-14 02:19:59	155862	194230
2008-06-14 15:00:08	3276	22513
2008-06-14 15:00:08	22513	11124
2008-06-14 15:00:08	22513	30510
2008-06-14 15:00:08	22513	76371
2008-06-14 15:00:08	22513	31607
2008-06-14 15:00:08	72613	22513
2008-06-14 15:00:08	19728	22513
2008-06-14 15:00:08	22513	11026
2008-06-14 17:14:29	44801	31607
2008-06-14 17:14:29	44801	172474
2008-06-14 17:14:29	44801	33239
2008-06-14 17:14:29	44801	187676
2008-06-14 17:14:29	44801	72902
2008-06-14 22:26:57	43888	47716
2008-06-14 22:26:57	47716	169860
2008-06-14 22:26:57	25623	47716
2008-06-14 22:26:57	11124	47716
2008-06-14 22:26:57	47716	48444
2008-06-14 22:26:57	33108	47716
2008-06-14 22:26:57	172799	47716
2008-06-14 22:26:57	9121	47716
2008-06-14 22:26:57	48444	47716
2008-06-14 22:26:57	177575	47716
2008-06-14 22:26:57	47716	76350
2008-06-14 22:26:57	174494	47716
2008-06-14 22:26:57	193997	47716
2008-06-14 22:26:57	47716	72858
2008-06-14 22:26:57	78029	47716
2008-06-14 22:26:57	21322	47716
2008-06-14 22:26:57	33239	47716
2008-06-14 22:26:57	47716	78029
2008-06-15 04:30:15	33511	169668
2008-06-15 04:30:15	105404	169668
2008-06-15 04:30:15	151425	169668
2008-06-15 04:30:15	171098	169668
2008-06-15 04:30:15	169668	59469
2008-06-15 04:30:15	151573	169668
2008-06-15 04:30:15	59469	169668
2008-06-15 04:30:15	187738	169668
2008-06-15 04:30:15	125909	169668
2008-06-15 04:30:15	20087	169668
2008-06-15 04:30:15	20866	169668
2008-06-15 05:14:07	16212	186580
2008-06-15 05:14:07	16212	18662
2008-06-15 05:14:07	18662	16212
2008-06-15 05:14:07	170954	16212
2008-06-15 05:14:07	173022	16212
2008-06-15 05:14:07	16212	16147
2008-06-15 05:14:07	16212	21236
2008-06-15 05:14:07	57490	16212
2008-06-15 09:51:19	26236	126804
2008-06-15 09:51:50	118255	56560
2008-06-15 09:51:50	118255	187638
2008-06-15 21:41:37	153539	143568
2008-06-15 21:41:37	153539	179939
2008-06-16 00:06:52	21616	177501
2008-06-16 01:48:01	141862	40025
2008-06-16 01:54:04	180482	101212
2008-06-16 01:54:04	180482	76371
2008-06-16 01:54:04	180482	18468
2008-06-16 01:54:04	180482	172482
2008-06-16 02:02:04	106476	15614
2008-06-16 02:02:04	15614	106476
2008-06-16 06:41:22	67843	24813
2008-06-16 06:41:22	67843	169958
2008-06-16 06:41:22	67843	64330
2008-06-16 06:41:22	67843	20557
2008-06-16 06:41:22	67843	194303
2008-06-16 06:41:22	67843	64354
2008-06-16 06:41:22	67843	162423
2008-06-16 06:41:22	67843	82986
2008-06-16 06:41:22	67843	31607
2008-06-16 06:41:22	67843	172799
2008-06-16 06:41:22	67843	169901
2008-06-16 06:41:22	67843	67777
2008-06-16 06:41:22	23301	67843
2008-06-16 06:41:22	67843	56560
2008-06-16 06:41:22	67843	170300
2008-06-16 06:41:22	67843	152716
2008-06-16 06:41:22	67843	172474
2008-06-16 06:41:22	67843	179110
2008-06-16 06:41:22	67843	171690
2008-06-16 06:41:22	67843	13646
2008-06-16 06:41:22	67843	64530
2008-06-16 06:41:22	67843	28799
2008-06-16 06:41:22	162423	67843
2008-06-16 06:41:22	67843	30807
2008-06-16 06:41:22	67843	187676
2008-06-16 06:41:22	67843	169737
2008-06-16 06:41:22	13759	67843
2008-06-16 06:41:22	19728	67843
2008-06-16 06:41:22	67843	30372
2008-06-16 06:41:22	67843	64634
2008-06-16 06:41:22	67843	170466
2008-06-16 06:41:22	67843	196696
2008-06-16 06:41:22	67843	105353
2008-06-16 06:41:22	67843	17462
2008-06-16 06:41:22	67843	60108
2008-06-16 06:41:22	67843	74483
2008-06-16 06:41:22	67843	60122
2008-06-16 06:41:22	67843	170139
2008-06-16 06:41:22	67843	118255
2008-06-16 06:41:22	67843	22324
2008-06-16 06:41:22	67843	64791
2008-06-16 06:41:22	67843	16170
2008-06-16 06:41:22	67843	166036
2008-06-16 06:47:11	187733	65689
2008-06-16 10:43:34	841	126754
2008-06-16 10:43:34	841	171690
2008-06-16 10:43:34	841	47063
2008-06-16 10:43:34	841	205788
2008-06-16 12:29:55	128332	101380
2008-06-16 12:29:55	22285	101380
2008-06-16 23:56:04	295262	48051
2008-06-16 23:56:04	295262	24813
2008-06-17 04:07:51	350651	117738
2008-06-17 04:07:51	350651	170102
2008-06-17 06:44:40	170772	11026
2008-06-17 11:27:52	117529	45934
2008-06-17 11:30:23	29801	163716
2008-06-17 11:30:23	163716	172799
2008-06-17 12:42:10	169730	187676
2008-06-17 13:31:13	6614	27608
2008-06-17 13:31:13	6614	27613
2008-06-17 13:31:13	170048	6614
2008-06-17 13:31:13	6614	37222
2008-06-17 13:31:13	6614	76100
2008-06-17 13:31:13	43206	6614
2008-06-17 13:31:13	76100	6614
2008-06-17 13:31:13	6614	17904
2008-06-17 13:31:13	9675	6614
2008-06-17 13:31:13	6614	9675
2008-06-17 13:31:13	17904	6614
2008-06-17 13:31:13	6614	96511
2008-06-17 15:06:07	84098	151931
2008-06-17 15:06:07	151931	190121
2008-06-17 15:25:06	170012	169901
2008-06-17 15:25:06	171515	170012
2008-06-17 15:26:00	175831	13646
2008-06-17 15:26:00	13646	175831
2008-06-17 16:21:19	11795	67289
2008-06-17 16:21:19	24188	67289
2008-06-17 19:06:11	53535	43434
2008-06-17 19:06:11	20203	53535
2008-06-17 19:06:11	20354	53535
2008-06-17 22:29:01	24188	186381
2008-06-17 22:29:01	18673	186381
2008-06-18 01:29:46	65550	97627
2008-06-18 01:29:46	171132	65550
2008-06-18 02:47:08	173225	210637
2008-06-18 02:47:08	173225	78201
2008-06-18 02:47:08	175202	173225
2008-06-18 02:47:08	173225	117387
2008-06-18 02:47:08	117387	173225
2008-06-18 02:47:08	173225	72858
2008-06-18 02:47:08	173225	178284
2008-06-18 02:47:08	173225	171051
2008-06-18 02:47:08	173225	117738
2008-06-18 02:47:08	173225	188136
2008-06-18 02:47:08	178284	173225
2008-06-18 06:56:17	169967	28480
2008-06-18 06:56:17	188180	169967
2008-06-18 06:56:17	169967	171582
2008-06-18 06:56:17	169967	22550
2008-06-18 06:56:17	169967	106409
2008-06-18 06:56:17	169967	19415
2008-06-18 06:56:17	19415	169967
2008-06-18 06:56:17	106409	169967
2008-06-18 08:58:35	172662	157392
2008-06-18 08:58:35	157392	98996
2008-06-18 08:58:35	157392	186351
2008-06-18 12:39:35	16523	5335
2008-06-18 12:39:35	19240	5335
2008-06-18 12:39:35	5335	1506
2008-06-18 12:39:35	5335	19240
2008-06-18 14:05:11	5885	17607
2008-06-18 14:05:11	170954	17607
2008-06-18 14:05:11	180376	17607
2008-06-18 14:05:11	8263	17607
2008-06-18 14:05:11	17607	5885
2008-06-18 14:05:11	17607	172799
2008-06-18 14:05:11	20354	17607
2008-06-18 14:05:11	170387	17607
2008-06-18 15:05:55	125156	173950
2008-06-18 15:05:55	125909	173950
2008-06-18 15:05:55	173950	76061
2008-06-19 02:40:03	155588	69496
2008-06-19 02:40:03	69496	170748
2008-06-19 02:40:03	16170	69496
2008-06-19 02:40:03	28131	69496
2008-06-19 02:40:03	185021	69496
2008-06-19 02:40:03	47187	69496
2008-06-19 02:40:03	171094	69496
2008-06-19 02:40:03	116728	69496
2008-06-19 02:40:03	170748	69496
2008-06-19 02:40:03	53634	69496
2008-06-19 02:40:03	170509	69496
2008-06-19 03:11:05	21541	188119
2008-06-19 03:11:05	188119	76100
2008-06-19 22:02:57	119012	72858
2008-06-19 22:02:57	113120	119012
2008-06-19 22:02:57	119012	172799
2008-06-19 22:02:57	119012	180694
2008-06-19 22:02:57	119012	33108
2008-06-19 22:02:57	119012	113120
2008-06-19 23:58:59	168613	155125
2008-06-19 23:58:59	168613	188210
2008-06-19 23:58:59	43909	168613
2008-06-19 23:58:59	168613	5885
2008-06-19 23:58:59	188210	168613
2008-06-19 23:58:59	168613	172799
2008-06-19 23:58:59	5885	168613
2008-06-19 23:58:59	170387	168613
2008-06-19 23:58:59	168613	11124
2008-06-20 00:07:09	169661	46144
2008-06-20 00:07:09	171952	46144
2008-06-20 00:07:09	46144	2712
2008-06-20 00:07:09	44684	46144
2008-06-20 00:07:09	46144	194669
2008-06-20 00:07:09	46144	17855
2008-06-20 00:48:35	47627	143568
2008-06-20 00:48:35	118323	47627
2008-06-20 00:48:35	47627	172202
2008-06-20 00:48:35	47627	73855
2008-06-20 00:48:35	47627	40025
2008-06-20 00:54:26	200622	187676
2008-06-20 03:34:54	29024	27570
2008-06-20 03:34:54	29024	18872
2008-06-20 03:34:54	77938	29024
2008-06-20 03:34:54	29024	118422
2008-06-20 03:34:54	29024	45130
2008-06-20 03:34:54	45130	29024
2008-06-20 03:51:12	8381	4441
2008-06-20 08:57:08	175769	174436
2008-06-20 08:57:08	18872	174436
2008-06-20 08:57:08	174436	18872
2008-06-20 17:33:45	66212	172429
2008-06-20 23:32:31	205826	125309
2008-06-20 23:32:31	125309	205826
2008-06-20 23:32:31	205826	172474
2008-06-20 23:32:31	205826	32894
2008-06-21 08:18:08	170061	44844
2008-06-21 08:18:08	44844	152108
2008-06-21 08:18:08	172662	44844
2008-06-21 08:18:08	44844	172662
2008-06-21 08:18:08	44844	170098
2008-06-21 08:18:08	44844	166036
2008-06-21 08:18:08	44844	5591
2008-06-21 08:18:08	44844	152654
2008-06-21 08:18:08	44844	2712
2008-06-21 08:18:08	44844	39935
2008-06-21 08:18:08	44844	211048
2008-06-21 08:18:08	152108	44844
2008-06-21 08:18:08	44844	109762
2008-06-21 08:18:08	44844	31607
2008-06-21 08:18:08	44844	16466
2008-06-21 08:18:08	44844	167885
2008-06-21 08:18:08	44844	59474
2008-06-21 08:18:08	44844	174425
2008-06-21 08:18:08	44844	171051
2008-06-21 08:18:08	152654	44844
2008-06-21 08:18:08	167885	44844
2008-06-21 08:18:08	44844	170061
2008-06-21 08:18:08	44844	170520
2008-06-21 09:52:09	190180	172799
2008-06-21 09:52:09	118979	190180
2008-06-21 20:12:46	28071	171123
2008-06-21 20:12:46	34064	171123
2008-06-21 20:12:46	170387	171123
2008-06-21 20:12:46	171123	11124
2008-06-21 20:12:46	171123	170219
2008-06-21 20:12:46	171123	171675
2008-06-21 20:12:46	171123	170387
2008-06-21 20:12:46	171675	171123
2008-06-22 05:55:36	33358	185459
2008-06-22 05:55:36	54258	185459
2008-06-22 05:55:36	27744	185459
2008-06-22 08:23:15	78352	169872
2008-06-22 08:23:15	171132	78352
2008-06-22 08:23:15	78352	169901
2008-06-22 08:23:15	78352	49462
2008-06-22 08:23:15	78352	171777
2008-06-22 08:23:15	78352	32894
2008-06-22 08:23:15	171777	78352
2008-06-22 08:23:15	78352	103684
2008-06-22 08:23:15	78352	21132
2008-06-22 10:41:04	196780	160208
2008-06-22 10:41:04	160208	196780
2008-06-22 10:41:04	160208	174389
2008-06-22 18:07:28	61529	170657
2008-06-22 19:20:10	364107	72858
2008-06-22 19:20:10	364107	131445
2008-06-23 00:19:42	180406	170892
2008-06-23 00:19:42	180406	30535
2008-06-23 00:19:42	180406	22511
2008-06-23 00:19:42	180406	72858
2008-06-23 00:19:42	180406	76433
2008-06-23 00:19:42	180406	17855
2008-06-23 00:19:42	180406	164230
2008-06-23 00:19:42	180406	212747
2008-06-23 00:19:42	180406	43434
2008-06-23 00:19:42	180406	34275
2008-06-23 00:19:42	180406	31607
2008-06-23 00:19:42	180406	172799
2008-06-23 00:19:42	180406	178284
2008-06-23 00:19:42	180406	67777
2008-06-23 00:19:42	180406	38519
2008-06-23 00:19:42	180406	28873
2008-06-23 00:19:42	180406	2845
2008-06-23 02:16:25	20688	30535
2008-06-23 02:16:25	20688	17660
2008-06-23 02:16:25	20688	37222
2008-06-23 02:16:25	20688	96511
2008-06-23 02:16:25	20688	76202
2008-06-23 02:16:25	20688	76359
2008-06-23 02:16:25	20688	11124
2008-06-23 02:16:25	20688	12985
2008-06-23 02:45:49	170190	194535
2008-06-23 02:45:49	194535	17183
2008-06-23 02:45:49	194535	28873
2008-06-23 02:45:49	194535	30159
2008-06-23 02:45:49	21132	194535
2008-06-23 02:45:49	194535	103684
2008-06-23 02:45:49	171783	194535
2008-06-23 02:45:49	194535	16466
2008-06-23 02:45:49	194535	21132
2008-06-23 04:44:01	49162	55130
2008-06-23 04:44:01	40200	55130
2008-06-23 04:44:01	55130	49162
2008-06-23 05:25:35	22481	2712
2008-06-23 05:25:35	22481	27595
2008-06-23 05:25:35	22481	76100
2008-06-23 05:25:35	22481	31607
2008-06-23 05:25:35	22481	179417
2008-06-23 05:25:35	22481	171582
2008-06-23 05:25:35	22481	186580
2008-06-23 05:25:35	22481	172799
2008-06-23 05:25:35	22481	18468
2008-06-23 12:37:45	8319	30476
2008-06-23 12:37:45	8319	43434
2008-06-23 12:37:45	8319	248
2008-06-23 12:37:45	8319	67289
2008-06-23 12:37:45	8319	31607
2008-06-23 12:37:45	8319	179657
2008-06-23 12:37:45	8319	23929
2008-06-23 12:37:45	8319	2712
2008-06-23 12:37:45	8319	8297
2008-06-23 12:37:45	8319	72858
2008-06-23 12:37:45	8319	18468
2008-06-23 12:37:45	8319	11124
2008-06-23 12:37:45	8319	76371
2008-06-23 12:37:45	8319	17965
2008-06-23 12:37:45	8319	19044
2008-06-23 12:37:45	8319	76433
2008-06-23 12:37:45	8319	151371
2008-06-23 12:37:45	8319	118422
2008-06-23 12:37:45	8319	34178
2008-06-23 12:37:45	8319	18654
2008-06-23 12:37:45	8319	40025
2008-06-23 12:37:45	8319	169669
2008-06-23 12:37:45	8319	185036
2008-06-23 12:37:45	8319	169822
2008-06-23 12:37:45	8319	172799
2008-06-23 12:37:45	8319	39567
2008-06-23 12:37:45	8319	164230
2008-06-23 12:37:45	8319	24079
2008-06-23 12:37:45	8319	164753
2008-06-23 17:20:15	38222	218559
2008-06-23 17:20:15	113558	38222
2008-06-23 17:20:15	38118	38222
2008-06-23 17:20:15	18470	38222
2008-06-23 18:43:35	172356	109687
2008-06-24 03:39:38	205788	76090
2008-06-24 03:39:38	126754	76090
2008-06-24 03:39:38	76090	205788
2008-06-24 03:39:38	76090	210695
2008-06-24 03:54:37	43044	117738
2008-06-24 03:54:37	43044	187738
2008-06-24 03:54:37	43044	164230
2008-06-24 03:54:37	43044	43434
2008-06-24 03:54:37	166036	43044
2008-06-24 03:54:37	43044	171582
2008-06-24 05:12:37	170708	76433
2008-06-24 05:12:37	170708	178284
2008-06-24 05:12:37	170708	157223
2008-06-24 05:12:37	170708	172799
2008-06-24 05:12:37	170708	47063
2008-06-24 05:12:37	170708	74886
2008-06-24 05:12:37	157223	170708
2008-06-24 05:12:37	170708	2712
2008-06-24 05:12:37	170708	11124
2008-06-24 05:12:37	170708	56175
2008-06-24 05:12:37	170708	72858
2008-06-24 07:25:01	194278	29334
2008-06-24 07:25:01	194278	180058
2008-06-24 07:25:01	194278	169668
2008-06-24 07:25:01	29334	194278
2008-06-24 07:25:01	50520	194278
2008-06-24 07:25:01	174356	194278
2008-06-24 17:58:44	22542	12985
2008-06-24 17:58:44	22542	97533
2008-06-24 17:58:44	22542	172474
2008-06-24 17:58:44	22542	13646
2008-06-24 17:58:44	22542	30535
2008-06-24 17:58:44	22542	187676
2008-06-24 17:58:44	22542	48239
2008-06-24 17:58:44	97406	22542
2008-06-24 17:58:44	20203	22542
2008-06-24 17:58:44	22542	27578
2008-06-24 17:58:44	22542	64821
2008-06-24 17:58:44	22542	170132
2008-06-24 17:58:44	22542	92605
2008-06-24 17:58:44	22542	17544
2008-06-24 17:58:44	22542	40025
2008-06-24 17:58:44	22542	186322
2008-06-24 17:58:44	22542	88733
2008-06-24 17:58:44	22542	6346
2008-06-24 17:58:44	22542	143467
2008-06-24 17:58:44	22542	76496
2008-06-24 17:58:44	22542	20557
2008-06-24 17:58:44	22542	17393
2008-06-24 17:58:44	22542	25431
2008-06-24 17:58:44	22542	166339
2008-06-24 17:58:44	22542	144697
2008-06-24 17:58:44	22542	172799
2008-06-24 17:58:44	22542	76433
2008-06-24 17:58:44	22542	96511
2008-06-24 17:58:44	22542	176936
2008-06-24 17:58:44	22542	171495
2008-06-24 17:58:44	22542	183915
2008-06-24 17:58:44	22542	171690
2008-06-24 17:58:44	22542	2712
2008-06-24 17:58:44	22542	20203
2008-06-24 17:58:44	22542	97406
2008-06-24 19:44:39	27200	111874
2008-06-24 19:44:39	27200	168904
2008-06-24 19:44:39	27200	53634
2008-06-24 19:44:39	27200	31886
2008-06-24 20:31:10	172028	169860
2008-06-24 22:17:49	11319	25984
2008-06-24 22:17:49	25984	2712
2008-06-24 22:17:49	5885	25984
2008-06-24 22:17:49	25984	2809
2008-06-24 22:17:49	25984	13646
2008-06-24 22:17:49	27744	25984
2008-06-24 22:17:49	25984	5885
2008-06-24 22:17:49	25984	11319
2008-06-24 22:17:49	25984	34318
2008-06-24 22:17:49	34318	25984
2008-06-24 22:17:49	2809	25984
2008-06-25 00:52:40	57481	32894
2008-06-25 00:52:40	57481	25071
2008-06-25 00:52:40	57481	16274
2008-06-25 00:52:40	57481	65124
2008-06-25 00:52:40	57481	187676
2008-06-25 01:41:42	27802	49462
2008-06-25 01:41:42	49462	27802
2008-06-25 01:41:42	4118	27802
2008-06-25 12:49:40	56909	170105
2008-06-25 12:49:40	17660	170105
2008-06-25 12:49:40	124155	170105
2008-06-25 12:49:40	127999	170105
2008-06-25 12:49:40	71170	170105
2008-06-25 12:49:40	170105	2638
2008-06-25 12:49:40	170105	31607
2008-06-25 12:49:40	34062	170105
2008-06-25 12:49:40	171675	170105
2008-06-25 12:49:40	20203	170105
2008-06-25 19:02:31	119012	170112
2008-06-25 19:02:31	170112	169901
2008-06-25 19:02:31	170112	67777
2008-06-25 19:02:31	170112	171094
2008-06-25 19:39:29	188210	166359
2008-06-25 22:24:37	11705	11106
2008-06-25 22:24:37	19728	11106
2008-06-25 22:24:37	17660	11106
2008-06-25 22:24:37	22285	11106
2008-06-25 22:24:37	22481	11106
2008-06-25 22:24:37	170050	11106
2008-06-25 22:24:37	126661	11106
2008-06-25 22:24:37	24370	11106
2008-06-25 22:24:37	248	11106
2008-06-25 22:24:37	49162	11106
2008-06-25 22:24:37	54070	11106
2008-06-25 22:24:37	19240	11106
2008-06-25 22:24:37	43909	11106
2008-06-25 22:24:37	174704	11106
2008-06-25 22:24:37	25623	11106
2008-06-25 22:24:37	8319	11106
2008-06-25 22:24:37	10300	11106
2008-06-25 22:24:37	33645	11106
2008-06-25 22:24:37	11112	11106
2008-06-25 22:24:37	127999	11106
2008-06-25 22:24:37	13759	11106
2008-06-25 22:24:37	20176	11106
2008-06-25 22:24:37	52469	11106
2008-06-25 22:24:37	81557	11106
2008-06-25 22:24:37	20203	11106
2008-06-25 22:24:37	76435	11106
2008-06-25 22:24:37	5839	11106
2008-06-25 22:24:37	231226	11106
2008-06-25 22:24:37	4118	11106
2008-06-25 22:24:37	37222	11106
2008-06-25 22:24:37	81138	11106
2008-06-25 22:24:37	169860	11106
2008-06-25 22:24:37	9673	11106
2008-06-25 22:24:37	21033	11106
2008-06-25 22:24:37	23335	11106
2008-06-25 22:24:37	99873	11106
2008-06-25 22:24:37	76100	11106
2008-06-25 22:24:37	55189	11106
2008-06-25 22:44:59	52469	136441
2008-06-25 22:44:59	136441	11106
2008-06-25 22:44:59	17660	136441
2008-06-25 23:30:29	197147	173398
2008-06-25 23:30:29	173398	197147
2008-06-26 05:33:43	163940	198411
2008-06-26 05:33:43	155588	198411
2008-06-26 05:33:43	175795	198411
2008-06-26 05:33:43	198411	72858
2008-06-26 05:33:43	198411	33687
2008-06-26 05:33:43	198411	172799
2008-06-26 08:11:56	137341	99649
2008-06-26 08:11:56	137341	160324
2008-06-26 08:11:56	137341	43434
2008-06-26 08:11:56	137341	187738
2008-06-26 08:11:56	137341	171554
2008-06-26 08:11:56	137341	187881
2008-06-26 08:11:56	137341	171857
2008-06-26 08:11:56	137341	105404
2008-06-26 08:11:56	171554	137341
2008-06-26 08:11:56	137341	169860
