time	commentID	userID	commitID	line	position
2011-03-09 00:44:29	90153	41285	58053	-1	-1
2011-03-09 01:56:17	90149	15430	58040	289	5
2011-03-09 02:24:00	64489	10077	13438	-1	-1
2011-03-09 04:19:13	90148	9980	58040	289	5
2011-03-09 04:36:46	90155	41874	58069	-1	-1
2011-03-09 06:07:08	90181	41752	58110	-1	-1
2011-03-09 06:13:26	121260	69496	326355	-1	-1
2011-03-09 06:21:51	121266	43434	326355	-1	-1
2011-03-09 06:52:36	121263	69496	326355	-1	-1
2011-03-09 06:54:12	121262	69496	326355	-1	-1
2011-03-09 07:51:10	77411	75303	126214	104	11
2011-03-09 07:51:49	77412	68455	126214	104	11
2011-03-09 07:52:37	77413	75303	126214	104	11
2011-03-09 07:53:11	77414	68455	126214	104	11
2011-03-09 07:53:48	77416	75303	126214	104	11
2011-03-09 07:54:03	77403	75303	126213	104	5
2011-03-09 08:05:01	77415	507160	126215	23	23
2011-03-09 08:43:18	77418	74535	126215	23	23
2011-03-09 09:14:43	90152	10004	58042	-1	-1
2011-03-09 09:16:36	77419	68508	126215	-1	-1
2011-03-09 09:17:27	77417	68455	126215	-1	-1
2011-03-09 10:25:31	74574	507057	254862	-1	-1
2011-03-09 10:47:51	77484	68531	126232	-1	-1
2011-03-09 10:57:57	77622	194536	344237	-1	-1
2011-03-09 10:58:34	77420	74399	126215	-1	-1
2011-03-09 10:59:08	77426	68455	126215	-1	-1
2011-03-09 11:04:43	77624	95341	344237	-1	-1
2011-03-09 11:37:56	77421	68508	126215	-1	-1
2011-03-09 11:39:24	77422	68455	126215	-1	-1
2011-03-09 11:39:45	77485	68508	126232	-1	-1
2011-03-09 11:42:33	77428	68508	126215	-1	-1
2011-03-09 11:43:08	77425	68455	126215	-1	-1
2011-03-09 11:45:30	77424	68508	126215	-1	-1
2011-03-09 11:48:30	77423	68531	126215	-1	-1
2011-03-09 11:49:45	77427	68455	126215	-1	-1
2011-03-09 11:53:30	77429	68531	126215	-1	-1
2011-03-09 11:54:33	77431	68455	126215	-1	-1
2011-03-09 11:54:50	77625	194536	344237	-1	-1
2011-03-09 12:01:08	77430	68531	126215	-1	-1
2011-03-09 13:14:24	64492	13682	13447	-1	-1
2011-03-09 17:38:13	104429	12687	516049	-1	-1
2011-03-09 17:52:08	104431	12743	516049	-1	-1
2011-03-09 19:14:18	104432	12929	516049	-1	-1
2011-03-09 19:16:34	104434	12929	516049	-1	-1
2011-03-09 19:40:50	104442	13112	516060	1725	192
2011-03-09 19:43:39	104443	13112	516060	-1	-1
2011-03-09 20:43:29	110451	163940	525025	-1	-1
2011-03-09 23:38:42	74577	23758	254875	-1	-1
2011-03-10 00:22:21	64508	10077	13457	555	13
2011-03-10 02:31:28	74578	34592	254875	-1	-1
2011-03-10 02:53:48	90144	10004	58020	19	19
2011-03-10 02:55:02	90145	4351	58020	19	19
2011-03-10 04:20:39	114164	5301	240545	-1	-1
2011-03-10 04:23:56	110444	20437	326230	-1	-1
2011-03-10 04:54:06	84021	188908	298272	-1	-1
2011-03-10 04:55:28	84024	186040	298272	-1	-1
2011-03-10 05:00:31	84025	31570	298272	-1	-1
2011-03-10 05:04:17	104447	12743	516060	1725	192
2011-03-10 05:05:39	104444	12743	516060	-1	-1
2011-03-10 05:10:37	77410	507160	126209	562	14
2011-03-10 06:00:37	90146	42072	58020	31	31
2011-03-10 07:12:07	90147	4351	58020	31	31
2011-03-10 07:40:10	120398	112831	229581	11	11
2011-03-10 07:43:00	120399	112831	229581	39	39
2011-03-10 07:43:14	120401	112831	229581	35	35
2011-03-10 07:56:55	110438	153263	326222	38	11
2011-03-10 08:11:59	110439	169668	326222	38	11
2011-03-10 08:18:17	110440	22053	326222	38	11
2011-03-10 08:38:39	110441	169668	326222	38	11
2011-03-10 08:42:51	120400	112850	229581	35	35
2011-03-10 08:43:05	120402	112850	229581	39	39
2011-03-10 11:17:26	112714	34617	329009	-1	-1
2011-03-10 11:33:05	112717	22053	329009	-1	-1
2011-03-10 12:33:55	77404	74399	126205	-1	-1
2011-03-10 14:14:48	73230	95411	152320	-1	-1
2011-03-10 16:29:06	84006	187202	298248	-1	-1
2011-03-10 18:04:52	77439	507161	126215	-1	-1
2011-03-10 18:55:08	73229	5762	152320	1	2
2011-03-10 22:41:32	77407	68640	126205	-1	-1
2011-03-10 22:55:37	84008	84621	298233	-1	-1
2011-03-10 23:36:40	73228	81280	152320	-1	-1
2011-03-11 02:32:57	64484	9962	13434	8051	9
2011-03-11 02:52:33	90141	29016	57974	-1	-1
2011-03-11 03:27:05	90143	29016	57994	-1	-1
2011-03-11 03:47:51	90140	4351	57974	-1	-1
2011-03-11 03:58:38	84005	81288	298223	-1	-1
2011-03-11 05:04:07	64485	12383	13434	8051	9
2011-03-11 06:58:36	84007	21320	298248	-1	-1
2011-03-11 06:59:55	84010	21320	298248	-1	-1
2011-03-11 07:30:01	77397	14599	126201	-1	-1
2011-03-11 07:31:55	84002	31570	298204	-1	-1
2011-03-11 07:49:58	79621	128786	282513	-1	-1
2011-03-11 10:00:44	71571	506962	192275	611	2
2011-03-11 10:25:49	81320	204531	352193	4	4
2011-03-11 12:35:25	84001	21320	298204	-1	-1
2011-03-11 12:50:35	90136	30141	57910	-1	-1
2011-03-11 13:28:45	84004	187202	298204	-1	-1
2011-03-11 13:39:51	83981	21320	298165	-1	-1
2011-03-11 13:44:30	83982	84621	298165	-1	-1
2011-03-11 14:14:35	83983	118188	298165	-1	-1
2011-03-11 15:42:37	83978	84621	298154	-1	-1
2011-03-11 15:55:30	83977	81288	298154	-1	-1
2011-03-11 17:19:05	83976	285376	298154	-1	-1
2011-03-11 17:33:53	83980	186040	298154	-1	-1
2011-03-11 17:42:25	83969	186040	298148	-1	-1
2011-03-11 17:44:13	83971	186837	298148	-1	-1
2011-03-11 17:52:50	83972	186040	298148	-1	-1
2011-03-11 18:06:58	83974	186040	298143	-1	-1
2011-03-11 18:21:33	90139	15423	57922	-1	-1
2011-03-11 19:24:52	77433	68490	126215	-1	-1
2011-03-11 19:29:45	77432	68455	126215	-1	-1
2011-03-11 21:37:36	90134	41044	57897	-1	-1
2011-03-11 21:37:58	116098	174311	537730	3	0
2011-03-11 22:50:08	90132	9980	57885	-1	-1
2011-03-11 22:56:37	90135	35036	57897	-1	-1
2011-03-11 23:58:58	93533	113175	434051	137	4
2011-03-12 00:01:00	93534	112604	434051	137	4
2011-03-12 00:20:25	93539	114355	434070	-1	-1
2011-03-12 00:34:21	93540	114355	434070	-1	-1
2011-03-12 00:35:48	93541	112604	434070	-1	-1
2011-03-12 00:36:30	93538	23261	434064	-1	-1
2011-03-12 01:04:08	83973	186837	298151	-1	-1
2011-03-12 02:44:47	93542	114355	434070	-1	-1
2011-03-12 03:17:49	93543	96175	434070	-1	-1
2011-03-12 03:19:47	93544	11800	434070	-1	-1
2011-03-12 03:22:25	93545	114355	434070	-1	-1
2011-03-12 04:23:24	73227	78066	152320	1	2
2011-03-12 04:52:20	83979	186040	298158	-1	-1
2011-03-12 05:22:16	90137	41884	57910	-1	-1
2011-03-12 09:16:56	83975	187202	298127	-1	-1
2011-03-12 09:17:58	90142	15459	57974	-1	-1
2011-03-12 09:47:34	90131	15971	57867	-1	-1
2011-03-12 10:10:35	73231	5762	152320	1	2
2011-03-12 10:18:40	90138	26987	57910	-1	-1
2011-03-12 13:41:37	73232	5470	152320	-1	-1
2011-03-12 17:09:39	64482	15273	13430	-1	-1
2011-03-12 18:21:22	83948	81288	298088	-1	-1
2011-03-12 18:21:24	84027	72230	298292	494	2
2011-03-12 19:20:59	77393	68669	126188	-1	-1
2011-03-13 05:33:38	64474	10145	13429	-1	-1
2011-03-13 06:34:21	64476	9896	13429	-1	-1
2011-03-13 07:49:48	64477	10077	13429	-1	-1
2011-03-13 08:30:25	64475	9896	13429	-1	-1
2011-03-13 10:11:43	90128	39184	57776	-1	-1
2011-03-13 10:48:42	90129	26987	57776	-1	-1
2011-03-13 10:48:52	64570	506705	13479	1143	6
2011-03-13 11:31:14	90130	15423	57776	-1	-1
2011-03-13 12:26:01	83970	21320	298116	-1	-1
2011-03-13 13:09:21	73219	50874	152323	-1	-1
2011-03-13 20:05:49	90121	42014	57763	-1	-1
2011-03-13 20:39:13	74547	162970	254843	417	9
2011-03-13 20:52:50	74548	160737	254843	417	9
2011-03-13 21:11:03	74549	162970	254843	415	6
2011-03-13 22:59:08	79384	43434	281728	-1	-1
2011-03-14 01:44:10	74546	162970	254842	423	5
2011-03-14 01:49:06	74552	28411	254843	-1	-1
2011-03-14 02:51:54	79387	186257	281728	-1	-1
2011-03-14 03:29:40	90122	28482	57763	-1	-1
2011-03-14 04:58:53	74550	160737	254843	415	6
2011-03-14 05:01:44	90123	41285	57763	-1	-1
2011-03-14 07:34:02	90116	15079	57712	-1	-1
2011-03-14 09:40:17	90124	41388	57763	458	78
2011-03-14 10:14:26	90125	35715	57763	-1	-1
2011-03-14 10:37:33	113480	160737	254847	428	35
2011-03-14 10:42:52	90126	15971	57763	-1	-1
2011-03-14 10:53:25	90133	15459	57852	-1	-1
2011-03-14 11:54:12	90114	15971	57712	-1	-1
2011-03-14 12:13:05	90127	15162	57763	-1	-1
2011-03-14 12:33:01	90117	26987	57712	-1	-1
2011-03-14 13:04:22	90118	28482	57712	-1	-1
2011-03-14 14:18:53	90112	39184	57697	-1	-1
2011-03-14 15:44:23	64801	15411	13618	-1	-1
2011-03-14 16:49:05	90113	39184	57697	-1	-1
2011-03-14 17:03:02	90115	9980	57697	-1	-1
2011-03-14 17:17:32	113482	162970	254847	428	35
2011-03-14 17:21:25	113481	160737	254847	428	35
2011-03-14 19:30:27	74544	162970	254838	-1	-1
2011-03-14 19:48:59	90108	41752	57688	-1	-1
2011-03-14 20:31:04	90119	26987	57712	-1	-1
2011-03-14 20:40:55	90109	41285	57688	-1	-1
2011-03-14 20:50:20	90249	27775	58352	5	5
2011-03-15 00:52:42	64803	10077	13618	-1	-1
2011-03-15 01:02:58	90107	27794	57663	-1	-1
2011-03-15 01:07:42	77367	68549	126175	-1	-1
2011-03-15 01:09:04	77368	68455	126175	-1	-1
2011-03-15 01:23:02	77369	68549	126175	-1	-1
2011-03-15 01:23:50	90111	30426	57663	-1	-1
2011-03-15 01:24:10	77370	68455	126175	-1	-1
2011-03-15 01:51:07	77371	68549	126175	-1	-1
2011-03-15 02:23:20	90106	15459	57647	-1	-1
2011-03-15 03:01:32	95523	11398	470379	-1	-1
2011-03-15 03:45:57	64804	14459	13618	-1	-1
2011-03-15 04:19:42	64805	10077	13618	-1	-1
2011-03-15 09:10:09	91489	32927	78431	-1	-1
2011-03-15 10:21:58	73936	179307	232652	92	12
2011-03-15 11:44:16	91492	128209	422597	-1	-1
2011-03-15 12:21:14	91502	11292	422605	-1	-1
2011-03-15 12:24:51	91503	11258	422605	-1	-1
2011-03-15 12:48:56	73937	81387	232652	92	12
2011-03-15 13:13:04	91504	11292	422605	-1	-1
2011-03-15 13:13:41	91496	31157	422601	-1	-1
2011-03-15 13:13:47	73938	5301	232652	92	12
2011-03-15 13:14:29	91507	11258	422605	-1	-1
2011-03-15 13:19:26	91494	31157	78434	-1	-1
2011-03-15 13:20:11	91495	11258	422601	-1	-1
2011-03-15 13:21:32	91493	11258	78434	-1	-1
2011-03-15 13:28:51	73940	81387	232652	92	12
2011-03-15 15:31:02	102792	3266	4330	-1	-1
2011-03-15 16:00:57	64454	26485	13422	-1	-1
2011-03-15 16:29:26	91491	28928	422592	-1	-1
2011-03-15 19:12:20	109258	16786	165759	-1	-1
2011-03-15 21:38:43	90103	41864	57593	-1	-1
2011-03-15 22:36:19	64439	9880	13417	-1	-1
2011-03-15 22:51:39	64455	10077	13422	-1	-1
2011-03-15 23:23:09	64440	9883	13417	-1	-1
2011-03-15 23:27:50	90105	35715	57593	-1	-1
2011-03-15 23:30:27	64499	26485	13422	-1	-1
2011-03-16 01:19:38	73927	51252	232641	11	9
2011-03-16 01:20:36	73928	51252	232641	13	11
2011-03-16 01:25:03	90110	25877	57593	-1	-1
2011-03-16 01:49:34	64456	15246	13422	-1	-1
2011-03-16 02:19:13	109259	92299	165759	-1	-1
2011-03-16 02:22:28	109262	16786	165759	-1	-1
2011-03-16 03:08:03	109260	92685	165759	-1	-1
2011-03-16 04:43:24	84271	117745	176326	-1	-1
2011-03-16 07:01:50	77387	68399	126182	207	153
2011-03-16 07:28:28	91497	28928	422601	-1	-1
2011-03-16 08:21:47	64443	10077	13417	-1	-1
2011-03-16 08:43:51	83937	31570	298022	-1	-1
2011-03-16 08:44:41	91498	11292	422601	-1	-1
2011-03-16 08:45:49	83941	31570	298023	412	4
2011-03-16 08:49:08	83942	84621	298023	412	4
2011-03-16 08:51:07	83943	31570	298023	412	4
2011-03-16 09:15:16	91500	11258	422601	-1	-1
2011-03-16 09:32:06	64639	3428	148265	-1	-1
2011-03-16 09:56:48	64640	59805	148265	-1	-1
2011-03-16 10:04:34	64457	10077	13422	-1	-1
2011-03-16 10:45:12	91499	11292	422601	-1	-1
2011-03-16 13:42:08	77385	68399	126182	-1	-1
2011-03-16 16:20:54	91501	28928	422601	-1	-1
2011-03-16 19:21:32	77386	68511	126182	-1	-1
2011-03-16 22:38:22	83938	84621	297996	254	5
2011-03-17 02:07:07	90101	40166	57501	-1	-1
2011-03-17 02:15:10	90102	4351	57501	-1	-1
2011-03-17 03:34:17	93489	38653	433941	31	14
2011-03-17 03:40:02	90104	40166	57501	-1	-1
2011-03-17 05:43:39	115407	186040	297951	-1	-1
2011-03-17 05:44:08	115408	186040	297951	-1	-1
2011-03-17 06:11:52	115410	170835	297951	-1	-1
2011-03-17 06:22:51	91506	128209	422605	30	4
2011-03-17 07:04:35	79446	30464	63202	-1	-1
2011-03-17 08:00:19	91505	11258	422605	30	4
2011-03-17 12:50:26	77489	68399	126232	-1	-1
2011-03-17 17:28:58	93478	112780	229172	-1	-1
2011-03-17 18:09:43	93473	112780	433888	-1	-1
2011-03-17 18:43:07	90099	9962	57459	1100	9
2011-03-17 21:24:21	115682	30398	165802	-1	-1
2011-03-17 21:29:26	93479	112604	229172	-1	-1
2011-03-17 21:32:26	93471	97313	433884	69	6
2011-03-17 21:44:34	90095	41383	57332	-1	-1
2011-03-17 21:53:58	84269	111441	176299	-1	-1
2011-03-17 23:31:17	90096	4351	57332	-1	-1
2011-03-17 23:44:33	110420	3966	326153	109	2
2011-03-17 23:49:30	110423	22053	326153	109	2
2011-03-18 01:35:46	91488	128209	422586	43	43
2011-03-18 01:44:23	90097	30426	57332	-1	-1
2011-03-18 03:09:47	90120	15459	57720	-1	-1
2011-03-18 03:41:46	115683	11105	165802	-1	-1
2011-03-18 03:54:23	90100	41383	57332	-1	-1
2011-03-18 05:39:21	77388	68399	126182	-1	-1
2011-03-18 06:41:31	90098	15396	57399	-1	-1
2011-03-18 06:49:55	93474	141652	433888	-1	-1
2011-03-18 07:26:04	93475	112780	433888	-1	-1
2011-03-18 08:14:37	81151	44862	364499	70	64
2011-03-18 08:16:49	81153	44862	364500	41	28
2011-03-18 08:18:11	81152	27252	364500	41	28
2011-03-18 08:19:23	81155	47642	364500	41	28
2011-03-18 08:25:18	81156	44862	364500	41	28
2011-03-18 08:27:24	81158	27252	364500	41	28
2011-03-18 08:30:06	83931	31570	297875	-1	-1
2011-03-18 08:49:49	81157	27252	364500	41	28
2011-03-18 08:58:46	81159	47063	364500	41	28
2011-03-18 09:11:00	77389	68399	126182	-1	-1
2011-03-18 13:54:01	77626	194536	344237	-1	-1
2011-03-18 17:16:43	93457	97313	433816	153	6
2011-03-18 18:24:04	64397	10152	13404	76	20
2011-03-18 20:22:16	90075	15936	57308	-1	-1
2011-03-18 20:41:46	90078	27536	57308	-1	-1
2011-03-18 20:54:47	90079	30141	57308	-1	-1
2011-03-18 21:43:59	115689	45470	165802	233	5
2011-03-18 22:10:28	65071	65807	118886	-1	-1
2011-03-18 22:23:31	93420	97313	229020	-1	-1
2011-03-18 22:40:43	83933	31570	297854	-1	-1
2011-03-19 01:36:57	90073	29961	57279	-1	-1
2011-03-19 01:41:09	83930	186040	297854	-1	-1
2011-03-19 02:58:58	90081	10008	57308	-1	-1
2011-03-19 04:56:52	90088	40166	57320	-1	-1
2011-03-19 04:57:31	93418	112980	433717	82	6
2011-03-19 04:59:45	90071	41403	57239	-1	-1
2011-03-19 05:10:51	90070	30426	57239	-1	-1
2011-03-19 05:26:47	90091	26987	57320	-1	-1
2011-03-19 05:30:34	83923	31570	297851	-1	-1
2011-03-19 05:43:02	90080	15430	57308	-1	-1
2011-03-19 05:44:52	90082	9962	57308	-1	-1
2011-03-19 05:50:39	90074	26987	57239	-1	-1
2011-03-19 08:08:44	90072	15459	57203	-1	-1
2011-03-19 12:34:02	90077	507347	57176	-1	-1
2011-03-19 13:52:05	90083	10008	57308	-1	-1
2011-03-19 14:08:50	83922	21320	297835	22	5
2011-03-19 14:10:59	83925	21320	297851	-1	-1
2011-03-19 19:47:50	83924	202830	297851	93	33
2011-03-19 20:59:08	90076	507346	57134	-1	-1
2011-03-20 00:09:49	90069	15459	57134	-1	-1
2011-03-20 00:12:15	90062	217653	57077	-1	-1
2011-03-20 03:09:17	90063	38370	57077	-1	-1
2011-03-20 03:29:13	90065	41285	57077	-1	-1
2011-03-20 06:49:34	83920	186341	297818	-1	-1
2011-03-20 19:59:56	64653	76400	148270	995	203
2011-03-20 23:09:17	63883	8622	21343	-1	-1
2011-03-21 00:22:56	64700	76399	148270	995	203
2011-03-21 02:10:27	64655	76400	148270	995	203
2011-03-21 03:11:16	83916	31570	297787	-1	-1
2011-03-21 03:22:57	81154	27252	364499	70	64
2011-03-21 06:15:27	83926	31570	297851	-1	-1
2011-03-21 06:43:42	90055	10008	57027	-1	-1
2011-03-21 07:02:20	120998	23758	373185	-1	-1
2011-03-21 07:05:54	120999	18654	373185	-1	-1
2011-03-21 07:06:26	121001	23758	373185	-1	-1
2011-03-21 07:19:35	90090	506780	57320	-1	-1
2011-03-21 07:24:09	90089	30141	57320	-1	-1
2011-03-21 07:27:15	83917	186697	297787	-1	-1
2011-03-21 07:46:34	90092	4351	57320	-1	-1
2011-03-21 07:59:37	83918	31570	297787	-1	-1
2011-03-21 08:46:28	110990	210554	326423	64	7
2011-03-21 11:00:15	111226	170273	526954	-1	-1
2011-03-21 13:51:12	111228	31607	526954	-1	-1
2011-03-21 16:47:20	63886	12985	21343	-1	-1
2011-03-21 18:04:14	90056	9980	57027	-1	-1
2011-03-21 18:05:09	90061	9980	57040	-1	-1
2011-03-21 19:00:12	90059	9962	57027	-1	-1
2011-03-21 19:21:18	64388	26485	13390	-1	-1
2011-03-21 19:59:41	90051	27775	56997	158	4
2011-03-21 20:47:31	93393	113579	228825	-1	-1
2011-03-21 21:29:25	93391	230540	228825	37	6
2011-03-21 21:34:38	93394	97313	228825	37	6
2011-03-21 21:36:09	93392	230540	228825	37	6
2011-03-21 22:06:01	90057	507345	56997	-1	-1
2011-03-21 23:25:22	90052	41445	56997	-1	-1
2011-03-22 00:33:23	90053	15569	56997	-1	-1
2011-03-22 02:17:25	90058	10008	57027	-1	-1
2011-03-22 04:15:57	90046	10004	56962	-1	-1
2011-03-22 04:51:56	83914	186040	297767	-1	-1
2011-03-22 05:30:30	90047	15459	56962	-1	-1
2011-03-22 06:15:28	90054	13741	56997	-1	-1
2011-03-22 06:59:44	90041	506303	56917	14	14
2011-03-22 07:48:12	64385	10045	13388	-1	-1
2011-03-22 07:48:59	90048	29016	56962	-1	-1
2011-03-22 07:50:59	90049	4351	56962	-1	-1
2011-03-22 07:54:08	90050	29016	56962	-1	-1
2011-03-22 08:03:33	64478	10045	13429	-1	-1
2011-03-22 08:03:45	64386	9896	13388	-1	-1
2011-03-22 08:12:00	64387	10045	13388	-1	-1
2011-03-22 08:13:16	64382	10045	13386	-1	-1
2011-03-22 08:34:33	64430	9883	13386	-1	-1
2011-03-22 08:51:36	64384	10045	13386	-1	-1
2011-03-22 08:55:18	112090	205792	528339	-1	-1
2011-03-22 10:56:12	90044	40166	56917	-1	-1
2011-03-22 10:59:43	90045	4351	56917	-1	-1
2011-03-22 22:35:25	83911	31570	297706	38	5
2011-03-23 01:38:55	90040	40166	56860	-1	-1
2011-03-23 03:20:40	83909	21320	297706	38	5
2011-03-23 03:20:47	83913	21320	297706	38	5
2011-03-23 03:51:23	90042	217653	56863	-1	-1
2011-03-23 07:33:59	84254	111441	176229	11	5
2011-03-23 07:48:16	84259	106691	176229	11	5
2011-03-23 09:06:29	93382	141652	433574	-1	-1
2011-03-23 09:28:09	112925	204508	352067	-1	-1
2011-03-23 09:38:43	90034	40166	56825	-1	-1
2011-03-23 10:00:59	90035	30531	56825	-1	-1
2011-03-23 10:08:23	93386	132021	433574	-1	-1
2011-03-23 10:21:50	90036	10008	56825	-1	-1
2011-03-23 10:35:48	83897	21320	297633	-1	-1
2011-03-23 10:38:10	83893	186040	297633	-1	-1
2011-03-23 10:42:41	83894	186837	297633	-1	-1
2011-03-23 11:03:34	90043	15423	56863	-1	-1
2011-03-23 11:06:17	104093	12677	515882	-1	-1
2011-03-23 12:04:13	90037	27512	56825	-1	-1
2011-03-23 13:40:16	90039	15459	56825	-1	-1
2011-03-23 14:02:49	90038	14920	56825	-1	-1
2011-03-23 14:38:15	83891	187202	297628	-1	-1
2011-03-23 15:51:00	90093	41510	57320	-1	-1
2011-03-23 19:33:44	90024	10004	56738	-1	-1
2011-03-23 19:35:03	90094	26987	57320	-1	-1
2011-03-23 19:35:57	90022	10004	56731	129	129
2011-03-23 20:12:20	90023	30426	56738	-1	-1
2011-03-23 20:38:20	93381	141652	433527	-1	-1
2011-03-23 21:14:00	104094	12898	515882	-1	-1
2011-03-23 21:31:29	93369	141652	228372	-1	-1
2011-03-23 21:38:59	90025	10004	56738	-1	-1
2011-03-24 00:53:17	90028	40166	56795	-1	-1
2011-03-24 01:13:08	90027	4351	56795	-1	-1
2011-03-24 01:15:18	90029	40166	56795	-1	-1
2011-03-24 01:15:36	90026	40070	56751	-1	-1
2011-03-24 01:35:11	93368	11800	228372	-1	-1
2011-03-24 02:06:04	90030	40166	56795	-1	-1
2011-03-24 02:16:11	90031	4351	56795	-1	-1
2011-03-24 02:16:52	90032	40166	56795	-1	-1
2011-03-24 02:46:02	73197	78066	152290	-1	-1
2011-03-24 02:48:56	73195	5762	152290	-1	-1
2011-03-24 03:00:41	77366	454671	126170	-1	-1
2011-03-24 03:46:24	73196	76841	152290	-1	-1
2011-03-24 04:03:11	64393	506700	13390	-1	-1
2011-03-24 04:08:01	73198	76841	152290	-1	-1
2011-03-24 05:09:18	93362	96175	433482	43	16
2011-03-24 05:24:32	93363	112604	433482	43	16
2011-03-24 05:31:47	73200	78066	152290	-1	-1
2011-03-24 05:55:43	93374	141652	228372	-1	-1
2011-03-24 06:03:39	120403	255723	229581	11	11
2011-03-24 06:05:25	120404	255723	229581	43	43
2011-03-24 06:27:29	73199	123004	152290	-1	-1
2011-03-24 06:40:02	90033	15459	56795	-1	-1
2011-03-24 09:23:10	93371	11800	228372	-1	-1
2011-03-24 09:38:37	90204	15503	58188	-1	-1
2011-03-24 09:38:38	83873	31570	297541	3	4
2011-03-24 09:39:38	83876	74821	297541	3	4
2011-03-24 09:47:57	83875	186040	297541	3	4
2011-03-24 09:48:57	83877	31570	297541	3	4
2011-03-24 10:19:30	73201	23074	152290	-1	-1
2011-03-24 10:27:00	77627	194536	344237	-1	-1
2011-03-24 10:32:29	73192	76841	152289	-1	-1
2011-03-24 10:53:04	77344	75855	126148	-1	-1
2011-03-24 15:06:58	111917	160737	254772	1	1
2011-03-24 18:20:22	64389	258087	13390	-1	-1
2011-03-24 18:22:20	64390	12383	13390	-1	-1
2011-03-24 21:55:27	90020	10004	56655	67	67
2011-03-24 23:13:11	90019	29016	56655	67	67
2011-03-24 23:20:36	90016	507173	56643	-1	-1
2011-03-24 23:20:38	77343	68475	126148	-1	-1
2011-03-24 23:35:01	90017	4351	56643	-1	-1
2011-03-24 23:35:54	90021	4351	56655	67	67
2011-03-25 00:00:24	84249	111441	176215	-1	-1
2011-03-25 02:31:00	121003	43342	373185	-1	-1
2011-03-25 02:38:14	121002	18654	373185	-1	-1
2011-03-25 02:52:13	121004	164188	373185	-1	-1
2011-03-25 03:11:37	83878	31570	297545	-1	-1
2011-03-25 04:17:50	81160	172232	364500	41	28
2011-03-25 05:15:52	120996	145691	373129	-1	-1
2011-03-25 05:30:44	81161	27252	364500	41	28
2011-03-25 05:31:13	79376	170050	281695	-1	-1
2011-03-25 05:49:24	120405	112850	229581	11	11
2011-03-25 06:15:00	73202	82718	152290	-1	-1
2011-03-25 06:17:52	93366	113431	433482	29	10
2011-03-25 06:21:00	90060	506780	56619	-1	-1
2011-03-25 06:48:37	81162	47063	364500	41	28
2011-03-25 07:00:43	81164	172232	364500	41	28
2011-03-25 07:02:38	90018	507173	56643	-1	-1
2011-03-25 07:29:25	74511	28411	254772	-1	-1
2011-03-25 07:52:42	90015	40234	56633	37	37
2011-03-25 08:25:44	90013	39921	56619	-1	-1
2011-03-25 09:06:09	111918	162970	254772	1	1
2011-03-25 09:18:03	64618	76382	148250	255	16
2011-03-25 09:19:43	111919	160737	254772	1	1
2011-03-25 09:27:20	77335	68527	126144	-1	-1
2011-03-25 09:28:18	111920	162970	254772	1	1
2011-03-25 09:58:43	64620	77476	148250	255	16
2011-03-25 10:04:43	109719	16599	148241	-1	-1
2011-03-25 10:17:24	109720	77476	148241	-1	-1
2011-03-25 10:35:38	90006	4351	56612	-1	-1
2011-03-25 13:36:44	103065	15	4299	43	5
2011-03-25 13:54:56	84250	111441	176218	-1	-1
2011-03-25 19:24:24	90008	40220	56612	-1	-1
2011-03-25 19:25:35	90009	4351	56612	-1	-1
2011-03-25 19:38:17	90011	40220	56612	-1	-1
2011-03-25 19:41:39	90010	4351	56612	-1	-1
2011-03-25 22:00:10	64374	26485	13376	4584	31
2011-03-25 22:08:30	64373	8213	13376	4584	31
2011-03-26 02:39:18	112619	76395	148131	314	115
2011-03-26 04:41:20	64375	10008	13376	-1	-1
2011-03-26 05:08:46	64376	8213	13376	-1	-1
2011-03-26 05:29:44	110391	43434	326117	-1	-1
2011-03-26 06:56:09	64366	10152	13374	54	32
2011-03-26 07:54:03	64479	10045	13429	-1	-1
2011-03-26 08:11:43	64480	9896	13429	-1	-1
2011-03-26 08:38:28	64481	10045	13429	-1	-1
2011-03-26 08:41:51	117275	12743	89408	-1	-1
2011-03-26 08:45:17	110385	170116	524904	-1	-1
2011-03-26 08:49:54	110387	175103	524904	-1	-1
2011-03-26 08:58:09	64377	10077	13376	-1	-1
2011-03-26 08:59:57	110386	33687	524904	-1	-1
2011-03-26 09:40:00	110388	178284	524904	-1	-1
2011-03-26 09:41:27	110390	2823	524904	-1	-1
2011-03-26 09:47:16	110389	170116	524904	-1	-1
2011-03-26 10:23:09	90014	25743	56619	-1	-1
2011-03-26 11:49:14	64367	258127	13374	-1	-1
2011-03-26 14:09:21	112620	76382	148131	314	115
2011-03-26 14:16:59	112623	76382	148131	314	115
2011-03-26 15:53:55	90003	15569	56558	-1	-1
2011-03-26 16:58:34	64363	12383	13370	2720	13
2011-03-26 19:35:07	90001	41044	56511	-1	-1
2011-03-26 20:25:04	83866	31570	297501	-1	-1
2011-03-26 21:45:58	93324	51162	228148	118	118
2011-03-26 23:28:20	90002	10004	56511	237	199
2011-03-27 00:55:18	77328	68718	126133	334	5
2011-03-27 02:01:59	90004	15093	56558	-1	-1
2011-03-27 02:02:07	93322	3882	228116	-1	-1
2011-03-27 03:01:54	83865	31570	297499	25	40
2011-03-27 03:08:18	83869	31570	297499	49	74
2011-03-27 03:38:11	84247	111441	176192	-1	-1
